StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
19-Mar-22,14-Mar-27,Production Technician II,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Underground,21-12-1953,MA,Technician,Female,79500.0,Asian,Married,Fully Meets,2
06-Jan-22,03-Aug-24,Senior BI Developer,NEL,Active,Full-Time,Zone B,Temporary,Unk,,IT/IS,Engineers,05-02-1954,MA,Foreman,Male,35958.0,Black,Married,Exceeds,5
11-Nov-19,09-Dec-21,Production Technician II,EW,Active,Part-Time,Zone A,Full-Time,Retirement,Today situation minute figure friend opportunity.,Sales,Aerial,07-01-1945,MA,Technician,Male,30192.0,White,Single,Needs Improvement,2
15-Mar-19,01-Jan-30,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,13-01-1947,MA,Administration,Male,61507.0,White,Married,Fully Meets,3
18-Mar-22,11-Jun-21,Production Technician I,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-04-1946,MA,Manager,Female,17378.0,Asian,Widowed,Fully Meets,2
05-Jul-22,10-Sep-22,Production Technician I,PL,Leave of Absence,Full-Time,Zone A,Full-Time,Voluntary,Interest again main describe end charge.,Production       ,Engineers,08-12-1976,MA,Project Manager,Female,29824.0,Hispanic,Widowed,Fully Meets,2
09-Apr-19,01-Jan-30,IT Manager - DB,MSC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Sga,06-03-1978,MA,Foreman,Male,55641.0,Other,Single,Fully Meets,3
27-Feb-21,29-Apr-21,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Involuntary,Fight look song material year happen.,Sales,Engineers,30-09-1954,MA,Engineer,Male,26722.0,Black,Married,Fully Meets,3
17-Apr-21,05-Sep-25,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,That commercial east message peace.,Production       ,General - Sga,20-09-1972,MA,Manager,Male,50608.0,Hispanic,Single,Needs Improvement,3
29-Jun-22,02-Dec-22,Production Technician I,SVG,Active,Full-Time,Zone B,Temporary,Retirement,Why development even.,Production       ,Field Operations,29-05-1999,MA,Foreman,Female,36034.0,Black,Widowed,Fully Meets,2
01-Mar-20,30-Jan-21,Production Manager,MSC,Active,Contract,Zone A,Full-Time,Voluntary,Finally build do analysis beyond heavy.,Production       ,General - Con,03-04-1970,MA,Specialist,Female,40320.0,White,Single,Fully Meets,3
27-Sep-21,03-May-22,Production Technician I,PL,Active,Contract,Zone C,Part-Time,Resignation,Tell its wind child more though.,Admin Offices,Wireline Construction,14-01-1958,MA,Foreman,Female,30369.0,Asian,Single,Fully Meets,3
06-Feb-21,10-Dec-20,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Unk,Capital course trade.,Production       ,General - Con,18-11-1989,MA,Laborer,Female,24257.0,White,Widowed,Needs Improvement,5
17-Nov-19,01-Jan-30,Production Technician I,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Splicing,05-05-1951,NY,Lineman,Male,3296.0,White,Divorced,Fully Meets,1
07-Nov-21,03-Oct-22,Production Technician I,BPC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Soon glass reveal Republican could.,Executive Office,Field Operations,20-12-1982,MA,Mechanic,Female,18714.0,Asian,Widowed,Fully Meets,4
07-Oct-21,16-Jun-23,Production Manager,BPC,Terminated for Cause,Contract,Zone C,Part-Time,Voluntary,Attention summer we. Suffer impact imagine we.,Admin Offices,Aerial,14-09-1989,MA,Shop,Male,38385.0,Asian,Divorced,Fully Meets,3
27-Mar-23,28-Apr-27,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Voluntary,,Production       ,Field Operations,23-03-1953,MA,Technician,Female,48816.0,White,Divorced,Exceeds,3
07-Jan-21,26-Mar-25,Production Technician I,TNS,Active,Full-Time,Zone A,Temporary,Voluntary,Figure third where boy.,Production       ,People Services,18-02-1990,MA,Administration,Female,22925.0,Asian,Widowed,Needs Improvement,3
28-Jul-21,19-Dec-25,Production Technician II,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,15-11-1972,MA,Administrative,Female,52883.0,Black,Married,Fully Meets,3
24-Feb-20,09-Aug-24,IT Support,PYZ,Active,Part-Time,Zone C,Full-Time,Voluntary,Part officer father last trouble field.,IT/IS,Executive,18-03-1979,MA,Ceo,Male,36818.0,Black,Divorced,Fully Meets,1
09-Dec-19,24-Dec-22,Production Technician II,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Human box wish natural student staff.,Production       ,Fielders,08-05-1976,MA,Driller,Female,41098.0,White,Married,Fully Meets,2
19-Jun-22,24-Nov-22,Production Technician I,BPC,Active,Part-Time,Zone C,Temporary,Resignation,Onto site natural situation wear.,Sales,Field Operations,15-07-1946,MA,Driller,Female,89853.0,Asian,Widowed,Fully Meets,5
27-Oct-20,16-Aug-22,Sales Manager,CCDR,Leave of Absence,Contract,Zone C,Temporary,Voluntary,Official minute everyone level thing economic.,Production       ,Field Operations,15-03-1980,PA,Laborer,Female,28204.0,Other,Widowed,Fully Meets,2
21-Jun-21,20-Nov-22,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Unk,,Sales,Wireless,15-08-1944,MA,Manager,Female,60314.0,Other,Widowed,Fully Meets,3
25-Aug-20,07-Sep-27,Production Technician I,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,People Services,02-06-1950,MA,Foreman,Female,72407.0,Asian,Divorced,Fully Meets,4
31-Dec-22,02-Jun-22,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Resignation,Record your institution south stop play.,Production       ,Field Operations,03-09-1990,MA,Foreman,Male,34800.0,Asian,Married,Fully Meets,3
07-Jan-22,01-Jan-30,Production Technician I,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General - Sga,16-03-1973,MA,Technician,Female,65901.0,Black,Single,PIP,4
24-Jun-21,08-Jan-23,Production Technician II,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Treatment power card almost pretty sister.,Admin Offices,Finance & Accounting,30-08-1948,MA,Director,Female,1467.0,Black,Widowed,Exceeds,2
07-Dec-22,10-Apr-27,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,Report provide home follow price.,Production       ,Project Management - Con,17-10-1973,MA,Laborer,Female,39921.0,Asian,Married,Exceeds,2
22-May-21,29-Dec-22,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Voluntary,History follow budget forget instead mind.,Production       ,Engineers,27-08-1952,MA,Laborer,Male,7133.0,Asian,Single,Fully Meets,4
07-Feb-23,01-Jan-30,Production Technician I,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,General - Sga,23-08-1981,MA,Driller,Male,76004.0,Other,Widowed,Fully Meets,1
22-Apr-21,18-Feb-23,Production Manager,BPC,Active,Part-Time,Zone C,Part-Time,Retirement,Year color woman become year scene very.,IT/IS,Field Operations,26-08-1954,MA,Laborer,Female,36647.0,White,Married,Fully Meets,3
02-Jul-23,25-Mar-29,Production Technician II,NEL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,27-05-1976,MA,Laborer,Female,30129.0,Other,Single,Fully Meets,3
22-Jan-23,01-Jan-30,Production Technician I,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,15-08-1961,MA,Technician,Female,57017.0,White,Divorced,Exceeds,3
22-Aug-22,01-Jan-30,Production Manager,PL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,03-12-1956,MA,Engineer,Female,57931.0,Hispanic,Single,Fully Meets,3
22-Sep-20,06-Sep-21,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Voluntary,West run alone address week wear.,Production       ,Project Management - Con,17-10-1974,MA,Assistant,Female,9617.0,White,Divorced,Exceeds,4
12-Jan-20,16-May-21,IT Support,MSC,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Week degree party available measure.,Production       ,Wireless,25-09-1997,MA,Laborer,Female,25902.0,White,Divorced,Fully Meets,3
03-Jan-21,09-Sep-28,Production Technician I,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,People Services,24-10-1982,MA,Administrative,Female,68138.0,Black,Single,Fully Meets,2
04-Aug-22,10-Nov-26,Production Technician II,PYZ,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Sga,20-08-1993,MA,Engineer,Male,34173.0,Asian,Single,Fully Meets,3
24-Dec-18,01-Jan-30,IT Manager - DB,WBL,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,06-12-1968,MA,Coordinator,Male,39288.0,White,Single,Fully Meets,3
30-May-22,16-Jul-22,Production Technician I,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Information race relate rich poor already make.,Production       ,General - Con,17-09-1973,MA,Program Manager,Female,34137.0,Asian,Married,Fully Meets,5
15-Jul-20,19-Oct-21,Accountant I,TNS,Active,Full-Time,Zone B,Part-Time,Voluntary,Control head ground agreement check ever.,Production       ,General - Con,02-02-1976,MA,Administrator,Female,58006.0,White,Divorced,Fully Meets,4
25-Nov-21,25-Dec-24,Production Technician I,TNS,Active,Contract,Zone C,Full-Time,Unk,,Software Engineering,Executive,29-10-1991,MA,Attendant,Male,84542.0,White,Single,Fully Meets,3
30-Dec-20,24-Oct-20,Shared Services Manager,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,Information step name three choose.,Software Engineering,Wireline Construction,30-06-1990,MA,Clerk,Male,77686.0,White,Single,Fully Meets,3
20-Apr-23,08-Feb-25,Production Technician II,PL,Active,Contract,Zone B,Temporary,Voluntary,Outside sing song relationship action teach.,Production       ,General - Con,26-08-1984,MA,Technician,Female,75702.0,Hispanic,Widowed,Needs Improvement,2
02-Jan-21,28-Dec-20,Data Analyst,SVG,Active,Contract,Zone A,Part-Time,Voluntary,Very research level send picture pressure our.,Sales,General - Con,14-04-1947,MA,Runner,Male,40516.0,Asian,Divorced,Fully Meets,4
04-Jun-20,01-Jan-30,Production Technician II,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,29-11-1971,MA,Operator,Female,5486.0,Black,Married,Exceeds,3
12-Oct-22,28-Jan-23,Production Technician I,MSC,Active,Contract,Zone C,Full-Time,Involuntary,Report provide home follow price.,Production       ,General - Con,14-11-1965,MA,Director,Female,1337.0,Black,Divorced,Fully Meets,2
11-Jun-20,23-Apr-23,Production Technician II,NEL,Active,Contract,Zone B,Temporary,Involuntary,Exactly vote including easy.,Production       ,Fielders,05-12-1980,MA,Laborer,Female,8063.0,Black,Single,Fully Meets,2
23-Feb-20,07-Oct-21,BI Developer,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,Industry majority population final. Bit go deal.,IT/IS,Executive,26-08-1981,MA,Laborer,Female,10949.0,Black,Divorced,Fully Meets,3
23-Sep-19,15-Jul-28,Production Technician I,WBL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Finance & Accounting,28-11-1955,MA,Administration,Female,26006.0,Hispanic,Single,Fully Meets,3
18-Jun-20,03-Apr-22,Production Technician I,NEL,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,Big large training region.,Production       ,General - Con,12-09-1971,MA,Engineer,Male,54134.0,Hispanic,Married,Fully Meets,3
12-Feb-20,01-Jan-30,Production Technician I,MSC,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Field Operations,09-03-1997,MA,Engineer,Female,27722.0,White,Married,Fully Meets,3
26-Dec-21,27-Dec-19,Production Technician I,BPC,Active,Part-Time,Zone B,Full-Time,Unk,Health American identify meeting.,Production       ,Isp,23-08-1962,MA,Laborer,Male,21341.0,Other,Divorced,Fully Meets,5
01-Apr-22,10-May-23,Production Technician I,CCDR,Terminated for Cause,Full-Time,Zone C,Part-Time,Voluntary,Item type author pick set read style.,Production       ,Field Operations,09-06-1952,MA,Technician,Female,92215.0,Other,Single,PIP,2
09-Oct-18,14-Aug-22,Area Sales Manager,NEL,Active,Part-Time,Zone C,Temporary,Retirement,Stuff different color how.,Production       ,Shop (Fleet),03-12-1996,MA,Administrator,Male,77503.0,Other,Married,Fully Meets,5
23-Feb-19,18-Apr-20,Production Technician I,BPC,Active,Part-Time,Zone A,Temporary,Voluntary,Treatment power card almost pretty sister.,Sales,Project Management - Con,27-12-1958,MA,Engineer,Male,13942.0,White,Widowed,Fully Meets,3
19-Jan-22,20-May-26,Production Technician II,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,25-12-1978,MA,Technician,Male,31985.0,Black,Divorced,Fully Meets,3
11-Dec-20,11-Feb-25,BI Developer,MSC,Leave of Absence,Full-Time,Zone C,Part-Time,Resignation,Treatment power card almost pretty sister.,Production       ,Field Operations,24-01-1976,MA,Planner,Male,65470.0,Other,Widowed,Fully Meets,2
13-Dec-18,01-Jan-30,Production Technician I,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,General - Con,11-11-1988,MA,Clerk,Female,33576.0,Asian,Divorced,Exceeds,4
13-Dec-21,22-Feb-23,Production Manager,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Resignation,Take most future.,Production       ,Field Operations,26-06-1973,MA,Laborer,Male,32624.0,Asian,Divorced,Fully Meets,5
17-Mar-22,19-Dec-21,Production Technician I,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,09-02-1972,MA,Assistant,Male,30831.0,Hispanic,Single,Fully Meets,3
08-Oct-19,06-Jul-26,Shared Services Manager,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,,Software Engineering,General - Sga,25-12-1972,MA,Lineman,Female,1984.0,White,Single,Fully Meets,3
13-Dec-21,29-Oct-27,IT Manager - Support,PL,Active,Part-Time,Zone B,Temporary,Voluntary,He four soldier employee central term.,Production       ,General - Con,11-12-1981,AZ,Manager,Male,63923.0,Asian,Widowed,Exceeds,2
05-Dec-18,01-Apr-23,Production Manager,PL,Active,Contract,Zone B,Full-Time,Involuntary,Candidate fact event level several onto store.,Production       ,General - Con,03-01-1947,MA,Supervisor,Female,70263.0,Other,Married,Fully Meets,4
12-Sep-20,18-Jun-21,Sr. Network Engineer,WBL,Leave of Absence,Contract,Zone B,Temporary,Involuntary,Issue teacher page true relate. Fight out learn.,IT/IS,Engineers,27-05-1943,MA,Estimator,Female,88675.0,Asian,Divorced,Fully Meets,5
09-Aug-21,26-Aug-24,Area Sales Manager,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Splicing,14-02-1950,CA,Laborer,Male,41420.0,White,Widowed,Fully Meets,1
02-Dec-21,01-Jan-30,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Engineers,30-07-1974,MA,Technician,Female,89997.0,Asian,Married,Fully Meets,3
18-Jan-20,01-Jan-30,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,13-06-1990,MA,Technician,Male,75751.0,Other,Married,Exceeds,5
04-Jul-20,25-Dec-27,Accountant I,BPC,Active,Full-Time,Zone B,Part-Time,Resignation,True system strong often experience.,Admin Offices,Aerial,12-08-1953,MA,Engineer,Female,85016.0,Black,Married,Fully Meets,3
09-Aug-19,23-Jun-28,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Underground,26-02-1969,MA,Specialist,Male,48208.0,Hispanic,Married,PIP,1
20-Jul-22,24-Mar-27,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Wireless,20-07-1980,MA,Splicer,Female,63111.0,Asian,Single,Fully Meets,3
01-Apr-22,09-Jul-27,Production Technician I,CCDR,Active,Contract,Zone B,Temporary,Retirement,Scientist strong team civil quality.,Production       ,Project Management - Con,03-05-1982,MA,Billing,Male,39163.0,Asian,Married,Fully Meets,2
17-Feb-20,01-Jan-30,Production Technician I,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Wireline Construction,21-07-1955,MA,Administrative,Male,5013.0,Black,Single,Fully Meets,4
06-Mar-20,10-Feb-25,Production Manager,BPC,Active,Contract,Zone B,Full-Time,Resignation,Design laugh top music policy.,Production       ,Aerial,12-10-1998,MA,Manager,Male,49403.0,Hispanic,Married,Fully Meets,2
10-Jul-21,06-Jun-20,Production Technician I,SVG,Active,Full-Time,Zone C,Full-Time,Resignation,Material agency modern degree general.,Executive Office,Wireline Construction,25-10-1964,MA,Coordinator,Female,36491.0,Hispanic,Single,Needs Improvement,3
17-Feb-19,15-Jul-28,Production Technician II,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Condition control raise.,Sales,Splicing,27-09-1999,TX,Laborer,Male,8842.0,Black,Divorced,PIP,3
14-Sep-18,05-Apr-25,Production Technician I,MSC,Active,Contract,Zone B,Temporary,Retirement,,Production       ,General - Con,31-05-1973,MA,Foreman,Male,88549.0,Hispanic,Married,Fully Meets,3
05-Sep-21,08-Apr-23,Production Technician II,WBL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,12-02-1998,MA,Technician,Male,44467.0,White,Widowed,Fully Meets,1
01-Nov-22,28-Mar-27,Production Technician II,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,04-05-1981,MA,Mechanic,Female,81903.0,Asian,Single,Fully Meets,3
04-Aug-22,13-May-26,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Full-Time,Resignation,Fund nor half early miss follow.,Sales,General - Con,22-01-2000,AL,Technician,Male,97625.0,Asian,Divorced,Fully Meets,2
23-Mar-22,01-Jan-30,Production Technician I,PL,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Con,21-12-1963,MA,Technician,Female,46994.0,White,Single,Fully Meets,2
22-Jul-21,16-Aug-27,Production Technician I,MSC,Active,Full-Time,Zone A,Temporary,Voluntary,,Production       ,Field Operations,17-11-1968,MA,Technician,Female,34688.0,Other,Married,Needs Improvement,3
18-Jun-20,01-Jan-30,President & CEO,MSC,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Project Management - Eng,10-09-1957,MA,Engineer,Female,20171.0,Other,Single,Fully Meets,1
11-Jul-20,15-Nov-27,Production Technician I,BPC,Terminated for Cause,Full-Time,Zone A,Full-Time,Unk,Practice school PM her help open tough.,Production       ,Aerial,15-04-1953,MA,Lineman,Female,57514.0,Asian,Single,Fully Meets,5
12-Jun-22,01-Jan-30,Production Technician II,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Billable Consultants,24-11-1982,MA,Laborer,Female,56314.0,Asian,Divorced,Fully Meets,3
16-Jun-19,28-Mar-26,Production Technician I,TNS,Active,Full-Time,Zone C,Temporary,Unk,Practice school PM her help open tough.,IT/IS,Engineers,15-04-1967,MA,Engineer,Male,30518.0,Other,Married,Fully Meets,3
30-Nov-20,03-Mar-29,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Aerial,18-04-1985,MA,Laborer,Male,40942.0,Hispanic,Widowed,Fully Meets,3
01-Feb-22,27-May-28,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,25-11-1946,MA,Manager,Male,72125.0,Other,Single,Fully Meets,3
04-Nov-20,20-Jun-23,Production Technician I,WBL,Active,Contract,Zone A,Part-Time,Voluntary,,Production       ,General - Con,11-02-1962,MA,Laborer,Male,33547.0,Black,Married,Fully Meets,1
19-Apr-21,22-Apr-27,Production Technician I,EW,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Wireline Construction,22-07-1950,MA,Drafter,Female,12398.0,Other,Married,Fully Meets,3
17-Oct-21,18-Jun-24,Production Technician I,TNS,Active,Contract,Zone C,Temporary,Resignation,Drive feel its former end allow.,IT/IS,Engineers,21-03-1996,MA,Supervisor,Female,81112.0,Other,Married,Fully Meets,3
25-Mar-22,01-Jan-30,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Splicing,09-04-1979,MA,Splicer,Female,6010.0,Other,Widowed,Exceeds,3
24-Sep-19,29-May-24,Production Technician II,EW,Active,Contract,Zone C,Full-Time,Retirement,Member space player.,Production       ,Engineers,26-02-1983,MA,Engineer,Male,28242.0,Other,Widowed,Fully Meets,4
