StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
01-Apr-19,21-Dec-29,Production Technician I,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,05-06-1994,MA,Technician,Female,20257,Black,Single,Fully Meets,3
22-Mar-22,01-Jan-30,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,25-09-1944,MA,Laborer,Female,56371,Black,Married,Fully Meets,3
13-Feb-23,09-Sep-23,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Resignation,,Production       ,Field Operations,01-12-1952,MA,Laborer,Female,72003,Other,Married,Fully Meets,3
17-Aug-18,15-Oct-21,Production Technician I,PYZ,Active,Contract,Zone A,Temporary,Involuntary,Shake hold standard team seat word.,Production       ,General - Con,07-04-1994,MA,Technician,Female,76643,Other,Divorced,Fully Meets,3
02-Jul-21,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,23-10-1945,MA,Laborer,Female,69050,Other,Divorced,Fully Meets,3
05-Sep-19,01-Nov-22,Production Technician I,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,14-08-1951,MA,Laborer,Female,76688,Asian,Divorced,Fully Meets,3
31-Oct-20,14-Jan-23,Production Technician I,SVG,Active,Full-Time,Zone A,Full-Time,Voluntary,,Production       ,Field Operations,27-12-1958,MA,Laborer,Female,76740,Asian,Divorced,Fully Meets,3
19-Sep-19,01-Dec-29,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,29-10-1961,MA,Laborer,Male,20932,White,Widowed,Fully Meets,3
16-May-22,29-Dec-29,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,02-09-1943,MA,Laborer,Male,32115,Black,Married,Fully Meets,3
05-Feb-22,01-Jan-30,Production Technician I,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Engineers,03-09-1941,MA,Engineer,Male,8989,Asian,Single,Fully Meets,3
31-Jul-19,13-Dec-29,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,18-07-1963,MA,Laborer,Female,85305,White,Widowed,Fully Meets,3
16-Mar-19,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,28-04-1996,MA,Engineer,Female,96210,White,Married,Fully Meets,3
23-Apr-19,05-Jun-22,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Retirement,Keep position nature most anything eat blue.,Production       ,Field Operations,03-09-1941,MA,Laborer,Male,1015,Asian,Single,Fully Meets,3
10-Sep-19,06-Oct-22,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Voluntary,Hold season meeting voice.,Production       ,Field Operations,16-09-1963,MA,Laborer,Female,63001,White,Divorced,Fully Meets,3
09-Jun-19,01-Jan-30,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,19-09-1990,MA,Laborer,Female,84674,Black,Married,Fully Meets,3
01-Feb-19,01-Jan-30,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,16-02-1956,MA,Technician,Female,83871,Other,Married,Fully Meets,3
11-Mar-19,24-Nov-22,Production Technician I,PYZ,Active,Full-Time,Zone A,Full-Time,Retirement,,Production       ,General - Con,16-07-1995,MA,Laborer,Female,85572,Asian,Married,Fully Meets,3
09-May-19,14-Dec-29,Production Technician I,TNS,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,10-02-1958,MA,Laborer,Female,88635,White,Married,Fully Meets,3
03-Jul-21,01-Jan-30,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,02-10-1945,MA,Engineer,Male,80772,Asian,Married,Fully Meets,3
20-Feb-22,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,24-10-1949,MA,Engineer,Male,45418,White,Married,Fully Meets,3
14-Jun-19,18-Oct-29,Production Technician I,PL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,11-12-1994,MA,Laborer,Female,69444,White,Married,Fully Meets,3
19-Aug-19,01-Jan-30,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,28-03-1949,MA,Laborer,Female,74341,Black,Widowed,Fully Meets,3
25-Feb-19,14-Jun-22,Production Technician I,BPC,Active,Contract,Zone A,Part-Time,Voluntary,Issue teacher page true relate. Fight out learn.,Production       ,Field Operations,05-03-1948,MA,Laborer,Female,14729,Black,Divorced,Fully Meets,3
06-Aug-23,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,03-09-1941,MA,Laborer,Female,87241,Asian,Married,Fully Meets,3
24-Sep-22,05-Dec-29,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,03-09-1941,MA,Laborer,Male,46101,Black,Divorced,Fully Meets,3
05-Sep-19,21-Oct-29,Production Technician I,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,13-04-1958,MA,Engineer,Female,87342,Asian,Divorced,Fully Meets,3
24-Mar-20,12-Aug-22,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Retirement,,Production       ,Field Operations,03-09-1941,MA,Laborer,Female,10891,Asian,Single,Fully Meets,3
20-Jul-19,21-Apr-22,Production Technician I,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Key real fill never sing feeling.,Production       ,Field Operations,21-10-1946,MA,Laborer,Female,77776,Asian,Divorced,Fully Meets,3
09-Sep-18,06-Nov-29,Production Technician I,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,05-03-1951,MA,Laborer,Female,15514,White,Married,Fully Meets,3
06-Aug-23,01-Jan-30,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,04-11-1952,MA,Laborer,Female,89580,Asian,Divorced,Fully Meets,3
08-Sep-22,19-Feb-23,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Voluntary,,Production       ,Field Operations,23-07-1997,MA,Engineer,Female,77051,Asian,Married,Fully Meets,3
31-Aug-18,08-Aug-20,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,24-10-1990,MA,Technician,Female,1478,Black,Single,Fully Meets,3
02-Jul-19,08-Sep-22,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,16-07-1951,MA,Engineer,Male,13140,Asian,Single,Fully Meets,3
26-Jul-22,12-Oct-22,Production Technician I,CCDR,Active,Contract,Zone A,Temporary,Involuntary,,Production       ,General - Con,01-06-1957,MA,Technician,Female,66312,White,Widowed,Fully Meets,3
23-Jul-19,12-Dec-29,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,11-12-1943,MA,Laborer,Female,10946,Black,Single,Fully Meets,3
06-Aug-19,01-Mar-21,Production Technician I,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Describe current question quite coach.,Production       ,General - Con,03-06-1957,MA,Laborer,Female,76370,Black,Divorced,Fully Meets,3
26-Jun-22,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,19-06-1994,MA,Engineer,Female,97767,White,Married,Fully Meets,3
29-Sep-19,25-Nov-29,Production Technician I,TNS,Active,Part-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,28-04-1947,MA,Laborer,Male,2656,Black,Single,Fully Meets,3
11-Mar-23,31-Jul-23,Production Manager,PYZ,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Beat hand ready reason development else doctor.,Production       ,Field Operations,08-03-1956,MA,Engineer,Female,84601,Other,Married,Fully Meets,2
12-Mar-20,17-Nov-29,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,13-07-1952,MA,Laborer,Female,13318,Asian,Married,Fully Meets,3
06-Jun-22,01-Jan-30,Software Engineer,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,18-09-1991,MA,Laborer,Male,90608,Black,Single,Fully Meets,3
16-Feb-19,01-Jan-30,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,07-06-1949,MA,Laborer,Female,1015,Hispanic,Widowed,Fully Meets,3
01-Nov-22,08-Mar-23,Production Technician I,TNS,Active,Contract,Zone C,Temporary,Voluntary,Until reason late off training situation.,Production       ,Field Operations,07-09-1980,MA,Laborer,Female,74149,Other,Married,Fully Meets,3
13-Feb-19,09-Jun-22,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Voluntary,Television represent skill police.,Production       ,Field Operations,22-05-1946,MA,Laborer,Male,6416,Asian,Single,Fully Meets,3
09-May-22,17-Dec-29,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,30-06-1955,MA,Laborer,Male,71472,Black,Single,Fully Meets,3
23-Oct-22,17-May-23,Production Technician I,CCDR,Active,Full-Time,Zone C,Temporary,Voluntary,Sit energy consider voice director.,Production       ,Field Operations,21-05-1953,MA,Engineer,Male,85725,Asian,Single,Fully Meets,3
14-Jan-23,06-May-23,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Voluntary,,Production       ,Field Operations,04-01-1990,MA,Laborer,Female,74608,White,Married,Fully Meets,3
05-Sep-18,17-Oct-22,Production Technician I,WBL,Active,Part-Time,Zone B,Temporary,Involuntary,Week degree party available measure.,Production       ,Field Operations,17-08-1997,MA,Laborer,Female,70663,White,Married,Fully Meets,3
06-Jul-22,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-04-1992,MA,Engineer,Female,97893,White,Married,Fully Meets,3
06-Sep-22,18-Dec-29,Production Technician I,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,21-10-1993,MA,Technician,Female,90380,White,Married,Fully Meets,3
02-Oct-19,03-Dec-29,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,06-11-1977,MA,Laborer,Female,61632,Hispanic,Widowed,Fully Meets,3
02-Feb-19,28-Oct-22,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,02-01-1998,MA,Technician,Female,91005,White,Widowed,Fully Meets,3
17-Oct-18,16-Oct-29,Production Technician I,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,General - Con,09-07-2001,MA,Laborer,Male,1015,White,Single,Fully Meets,3
26-Sep-19,26-Nov-22,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Retirement,,Production       ,Engineers,21-04-1960,MA,Laborer,Female,88499,Asian,Divorced,Fully Meets,3
10-Aug-22,22-Jul-23,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Voluntary,,Production       ,Field Operations,25-01-1949,MA,Laborer,Female,78578,White,Married,Fully Meets,3
23-Aug-19,11-Dec-29,Area Sales Manager,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Sales,General - Con,09-07-2001,MA,Laborer,Male,31930,Asian,Widowed,Fully Meets,2
08-May-19,25-Nov-29,Production Technician I,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,31-08-1986,MA,Laborer,Female,81853,White,Single,Fully Meets,3
05-Jun-19,25-Dec-22,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Retirement,,Production       ,General - Con,11-09-2000,MA,Laborer,Female,96763,White,Widowed,Fully Meets,3
09-Jan-19,01-Jan-30,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,02-03-1961,MA,Laborer,Female,12293,Black,Divorced,Fully Meets,3
27-Dec-18,23-Dec-29,Software Engineer,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Software Engineering,Engineers,10-06-1988,MA,Engineer,Male,17258,White,Widowed,Fully Meets,2
06-Aug-23,11-May-23,Production Technician I,NEL,Active,Full-Time,Zone C,Temporary,Retirement,Southern alone father state.,IT/IS,Field Operations,19-03-1956,MA,Laborer,Male,75601,Asian,Divorced,Fully Meets,3
17-Feb-19,23-May-20,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Voluntary,Unit computer what age career.,Production       ,General - Con,20-11-1994,MA,Laborer,Female,23714,Black,Divorced,Fully Meets,3
02-Aug-21,07-Nov-29,Production Technician I,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,02-10-1945,MA,Laborer,Male,8680,Black,Divorced,Fully Meets,3
03-Jul-22,07-Mar-23,Production Technician I,BPC,Active,Full-Time,Zone A,Temporary,Retirement,,Production       ,Engineers,03-09-1941,MA,Engineer,Male,92215,Asian,Single,Fully Meets,3
18-Sep-21,23-Dec-29,Production Technician I,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,23-05-1946,MA,Laborer,Male,73131,Black,Divorced,Fully Meets,3
24-Jan-23,27-Jan-23,Production Technician I,PYZ,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Hot stage record listen cost against.,Production       ,Field Operations,21-12-1995,MA,Technician,Female,71877,Other,Married,Fully Meets,3
17-Feb-23,01-Jan-30,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,General - Con,05-03-1956,MA,Laborer,Female,72936,White,Widowed,Fully Meets,3
30-Jun-23,01-Jan-30,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Sales,Field Operations,11-04-1993,MA,Engineer,Male,36002,White,Married,Fully Meets,2
14-Oct-18,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,23-12-1986,MA,Technician,Female,80938,White,Married,Fully Meets,3
27-Mar-21,08-Jan-23,Production Technician I,BPC,Active,Full-Time,Zone A,Temporary,Resignation,According term along ago leave.,Production       ,Engineers,03-09-1941,MA,Engineer,Female,89441,Asian,Single,Fully Meets,3
22-Oct-22,02-Oct-22,Production Technician I,CCDR,Active,Full-Time,Zone C,Temporary,Voluntary,Night official cut director seven.,Production       ,Field Operations,25-06-1952,MA,Engineer,Female,85936,Asian,Divorced,Fully Meets,3
04-Nov-21,01-Jan-30,BI Developer,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,03-10-1958,MA,Laborer,Male,39468,Asian,Divorced,Fully Meets,3
12-Feb-19,23-Dec-29,Production Technician I,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,09-07-2001,MA,Laborer,Male,3032,White,Single,Fully Meets,3
06-Jul-21,01-Jan-30,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,10-06-1958,MA,Engineer,Female,78666,Asian,Divorced,Fully Meets,3
27-Mar-20,01-Jan-30,Production Technician I,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,22-06-1957,MA,Laborer,Male,80014,White,Single,Fully Meets,3
19-Apr-20,05-Oct-22,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Retirement,,Production       ,General - Con,08-12-1992,MA,Engineer,Male,83274,Asian,Divorced,Fully Meets,3
29-Dec-19,01-Jan-30,Database Administrator,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,18-02-1957,MA,Laborer,Male,18184,Black,Single,Fully Meets,3
21-Sep-18,30-Mar-22,Production Technician I,WBL,Active,Contract,Zone B,Temporary,Voluntary,Week degree party available measure.,Production       ,Field Operations,03-07-1945,MA,Laborer,Female,64045,Black,Widowed,Fully Meets,3
17-Oct-19,02-Jul-22,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Too within that room.,Production       ,Field Operations,03-09-1941,MA,Laborer,Male,82016,Asian,Divorced,Fully Meets,3
30-Oct-18,12-Nov-22,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Involuntary,First peace oil more last us. Front product many.,Production       ,Engineers,30-01-1991,MA,Engineer,Female,96630,Asian,Divorced,Fully Meets,2
14-Jan-19,14-Dec-20,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Voluntary,,Production       ,Field Operations,22-10-1985,MA,Laborer,Female,3959,Other,Single,Fully Meets,3
17-Nov-19,15-Dec-29,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,04-03-1956,MA,Laborer,Female,17070,Asian,Widowed,Fully Meets,3
01-Aug-23,27-Dec-29,Production Technician I,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,04-09-1944,MA,Engineer,Male,61682,Black,Single,Fully Meets,3
14-Jan-23,01-Jan-30,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,18-04-1992,MA,Technician,Female,6957,White,Widowed,Fully Meets,3
08-Oct-22,01-Jan-30,Production Technician I,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,05-08-1947,MA,Engineer,Female,85235,Asian,Divorced,Fully Meets,3
16-Jan-19,01-Jan-30,Production Technician I,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,12-10-1953,MA,Laborer,Female,79230,White,Married,Fully Meets,3
07-Jan-19,08-Nov-29,Production Technician I,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,20-06-1956,MA,Laborer,Female,76773,White,Married,Fully Meets,3
05-Sep-19,01-Jan-30,Production Technician I,PL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,18-03-1956,MA,Laborer,Female,77260,White,Married,Fully Meets,3
30-Dec-19,01-Jan-30,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,07-12-1944,MA,Laborer,Male,10160,Black,Single,Fully Meets,3
25-Jun-23,29-Nov-29,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Sales,Field Operations,22-06-1994,MA,Engineer,Male,92484,White,Married,Fully Meets,2
17-Sep-20,06-Oct-22,Network Engineer,MSC,Active,Contract,Zone B,Temporary,Involuntary,Window paper dark power knowledge must current.,IT/IS,Field Operations,06-12-1956,MA,Laborer,Male,2593,Hispanic,Single,Fully Meets,3
27-Feb-23,18-Aug-23,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Voluntary,From continue left eye.,Production       ,Field Operations,26-02-1954,MA,Engineer,Female,78520,Asian,Divorced,Fully Meets,3
17-May-22,10-Dec-29,Production Technician I,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,17-12-1998,MA,Laborer,Female,17751,Other,Widowed,Fully Meets,3
19-Jun-19,03-Nov-29,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,07-04-1956,MA,Laborer,Female,1015,Black,Divorced,Fully Meets,3
23-Jun-23,08-Jan-23,Production Technician I,NEL,Active,Full-Time,Zone A,Full-Time,Voluntary,,Production       ,Field Operations,15-12-1947,MA,Laborer,Female,89408,Asian,Divorced,Fully Meets,3
16-Feb-19,05-Dec-29,Production Technician I,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,15-10-1943,MA,Laborer,Male,35542,Black,Single,Fully Meets,3
15-Aug-22,23-Dec-29,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,25-06-1996,MA,Technician,Female,86869,White,Married,Fully Meets,3
09-Jan-20,25-Oct-29,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,04-09-1945,MA,Laborer,Male,4269,Black,Single,Fully Meets,3
24-Feb-23,27-Apr-23,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Voluntary,,Production       ,Field Operations,26-06-1952,MA,Technician,Female,75383,Other,Married,Fully Meets,3
