StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
26-Oct-22,01-May-20,Production Technician I,SVG,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Try statement audience too material film.,Production       ,Billable Consultants,08-04-1974,MA,Engineer,Female,58563,Other,Divorced,Fully Meets,1
23-Apr-22,13-Aug-25,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,Much already above care than.,Production       ,Field Operations,12-11-1994,MA,Mechanic,Male,75896,Other,Single,PIP,1
19-Nov-18,28-Apr-20,Senior BI Developer,PYZ,Active,Part-Time,Zone C,Full-Time,Resignation,Foreign truth concern break ground.,Production       ,Field Operations,20-09-1941,MA,Laborer,Female,25937,White,Single,Fully Meets,3
26-Jan-23,08-Jun-19,IT Support,PYZ,Leave of Absence,Part-Time,Zone A,Full-Time,Resignation,Else enjoy include expect.,Production       ,Shop (Fleet),18-07-1952,MA,Construction Manager,Female,84674,White,Single,Fully Meets,5
29-Mar-22,31-Jan-19,Data Analyst,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Behind bar item management.,Admin Offices,Engineers,15-05-1966,MA,Services,Female,15124,White,Divorced,Fully Meets,3
28-Jul-22,06-May-22,Shared Services Manager,BPC,Active,Contract,Zone B,Full-Time,Involuntary,Me local somebody method away choose hit truth.,Production       ,Fielders,04-05-1999,MA,Apprentice,Male,5414,White,Single,Fully Meets,1
23-Feb-21,23-Nov-28,Production Manager,TNS,Active,Contract,Zone A,Full-Time,Unk,Sound there everybody anything.,Production       ,Field Operations,03-02-1965,MA,Business Development,Female,15791,White,Widowed,Exceeds,5
19-Dec-20,10-Nov-21,Senior BI Developer,PYZ,Leave of Absence,Full-Time,Zone A,Full-Time,Involuntary,Cost high must body defense population.,Production       ,Field Operations,13-04-1950,MA,Coordinator,Female,43257,Other,Divorced,Fully Meets,3
11-Feb-21,24-Dec-21,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Voluntary,Size shake far example.,Production       ,Wireless,26-02-1948,MA,Services,Male,17696,Asian,Divorced,Fully Meets,5
14-Jan-21,11-Nov-29,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Unk,Exactly vote including easy.,Production       ,Field Operations,17-04-1999,MA,Laborer,Male,29704,Hispanic,Widowed,PIP,3
09-Jun-22,15-Jan-24,IT Director,PYZ,Active,Part-Time,Zone C,Full-Time,Resignation,Southern alone father state.,Admin Offices,Safety,21-01-1981,MA,Engineer,Male,71307,White,Widowed,Fully Meets,4
10-Sep-18,30-Jul-23,Software Engineer,CCDR,Active,Part-Time,Zone B,Full-Time,Voluntary,Next explain account stay.,Admin Offices,Field Operations,07-05-1953,MA,Project Coordinator,Female,94199,Asian,Divorced,Fully Meets,1
19-Jan-20,24-Feb-21,Sr. DBA,TNS,Active,Contract,Zone A,Part-Time,Involuntary,Industry majority population final. Bit go deal.,Production       ,General - Con,13-08-1968,MA,Laborer,Female,63597,White,Divorced,Fully Meets,3
05-Feb-23,11-May-22,Area Sales Manager,NEL,Terminated for Cause,Contract,Zone B,Temporary,Voluntary,Why sport must page bad.,Sales,Catv,28-05-1976,IN,Clerical,Female,63102,Black,Single,Fully Meets,5
31-Jan-22,21-Jan-21,BI Developer,MSC,Active,Contract,Zone C,Full-Time,Involuntary,Century risk machine pay car region.,Production       ,Wireline Construction,22-03-1959,MA,Laborer,Male,52166,Asian,Divorced,Fully Meets,4
17-Dec-19,12-Mar-22,Sr. Accountant,TNS,Active,Full-Time,Zone A,Part-Time,Resignation,Interest again main describe end charge.,Production       ,Executive,25-12-1985,MA,Safety,Female,32708,White,Married,Fully Meets,1
18-Jan-21,26-Nov-26,Sr. DBA,MSC,Active,Contract,Zone B,Temporary,Unk,Account between environmental section group.,Production       ,Field Operations,20-09-1985,MA,Supervisor,Male,84910,White,Widowed,Fully Meets,1
10-Apr-20,30-Jun-23,Director of Sales,PL,Active,Part-Time,Zone B,Temporary,Resignation,Body move possible play. Relate husband Mrs.,Production       ,Finance & Accounting,15-03-1946,MA,Supervisor,Female,23424,Other,Widowed,Fully Meets,4
21-Feb-21,09-Nov-19,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Resignation,Opportunity upon apply and world.,Production       ,Field Operations,20-12-1992,MA,Foreman,Male,45478,Black,Married,Exceeds,3
27-May-22,22-Feb-28,Principal Data Architect,SVG,Active,Contract,Zone C,Full-Time,Unk,Dinner level write land effort.,Production       ,Field Operations,24-12-1954,MA,Welder,Male,86657,Hispanic,Divorced,Fully Meets,3
17-May-22,02-Jun-27,IT Manager - DB,BPC,Active,Contract,Zone A,Temporary,Unk,That commercial east message peace.,Admin Offices,Splicing,19-03-1953,NH,Laborer,Male,72992,Asian,Divorced,Fully Meets,3
03-Jul-23,19-Sep-21,President & CEO,PYZ,Active,Part-Time,Zone B,Temporary,Resignation,Question kitchen gun find four wall heavy.,Admin Offices,General - Con,08-11-1965,MA,Laborer,Male,56515,White,Single,PIP,3
19-Feb-20,03-Mar-26,Production Technician I,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,Less boy reflect quickly health respond million.,Production       ,Catv,11-01-1968,MA,Support,Female,39645,Hispanic,Divorced,Fully Meets,3
02-Dec-22,05-Jun-28,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Unk,He four soldier employee central term.,Production       ,Field Operations,18-11-1960,MA,Support,Male,3479,Black,Divorced,Fully Meets,5
23-Aug-22,26-Dec-28,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,Few attorney all campaign town reflect behavior.,Production       ,Field Operations,18-01-1989,MA,Controller,Male,56371,Asian,Single,Needs Improvement,5
02-Jun-20,06-May-26,Software Engineering Manager,NEL,Active,Full-Time,Zone A,Full-Time,Unk,Degree wish science when thing week old.,Production       ,Field Operations,08-09-1972,MA,Laborer,Female,63324,White,Divorced,Fully Meets,3
10-Jun-20,04-Dec-21,Database Administrator,PYZ,Future Start,Full-Time,Zone B,Full-Time,Resignation,By small force myself team industry.,Production       ,General - Con,04-04-1954,MA,Driller,Female,53582,Asian,Single,Fully Meets,3
13-Aug-19,05-Sep-20,Software Engineer,NEL,Leave of Absence,Full-Time,Zone A,Temporary,Voluntary,Learn whatever million.,Production       ,Billable Consultants,19-03-1948,MA,Billing,Female,20581,Asian,Divorced,Fully Meets,3
16-Jul-20,02-Sep-19,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Voluntary,Look dark travel herself election college what.,Production       ,Field Operations,26-06-1958,MA,Laborer,Female,29753,Black,Widowed,Fully Meets,5
19-Apr-21,09-Nov-24,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Too former relationship risk.,Production       ,Sales & Marketing,27-05-1965,MA,Project Manager,Female,31048,Black,Single,Fully Meets,3
11-Oct-19,25-May-29,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Unk,New out peace director fish.,Production       ,People Services,27-12-1993,MA,Supervisor,Female,41737,Asian,Married,Fully Meets,3
27-Apr-22,20-Jan-24,Area Sales Manager,MSC,Leave of Absence,Contract,Zone B,Temporary,Resignation,Something sense information final building.,Sales,General - Con,17-01-1942,NC,Laborer,Male,75538,Other,Married,Fully Meets,5
06-Oct-18,14-Jun-27,Shared Services Manager,SVG,Active,Part-Time,Zone C,Full-Time,Unk,A discussion quite mission.,Production       ,Engineers,21-06-1998,MA,Services,Female,5630,Hispanic,Widowed,Exceeds,4
14-Jan-21,09-Mar-24,Production Technician I,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Dinner level write land effort.,Production       ,Underground,11-02-1990,MA,Project Controls,Male,8912,Other,Widowed,Fully Meets,3
28-Jun-22,28-Oct-25,Production Technician I,MSC,Active,Full-Time,Zone B,Part-Time,Unk,Prevent involve hundred price.,Production       ,Splicing,22-08-1979,MA,Top Hand,Male,60985,White,Single,Fully Meets,4
07-May-19,15-Nov-23,Production Manager,PL,Active,Contract,Zone C,Part-Time,Resignation,Each wish foot person morning per significant.,Admin Offices,General - Con,23-01-1978,MA,Generalist,Male,46762,Hispanic,Divorced,Fully Meets,3
13-Jun-20,30-Sep-24,Production Technician I,NEL,Active,Contract,Zone A,Temporary,Unk,Central baby moment benefit do.,Production       ,Billable Consultants,12-07-1955,MA,Associate,Female,28364,Black,Married,Fully Meets,3
16-Sep-18,04-Mar-24,CIO,BPC,Active,Part-Time,Zone B,Part-Time,Unk,Maintain program process present knowledge PM.,Production       ,Shop (Fleet),23-10-1953,MA,Project Manager,Female,5327,Asian,Single,Fully Meets,3
18-May-21,24-Sep-19,Data Analyst,SVG,Leave of Absence,Contract,Zone B,Part-Time,Voluntary,Prepare simply play edge.,Production       ,General - Con,20-03-1960,MA,Locator,Female,96951,Hispanic,Married,Fully Meets,2
13-Dec-18,04-Nov-26,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Unk,Inside week also so.,Production       ,Shop (Fleet),20-10-1946,MA,Attendant,Male,14001,Black,Widowed,Fully Meets,3
17-Jan-20,11-Jun-21,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Can last meet shake imagine he.,Production       ,Field Operations,28-05-1999,MA,Project Controls,Female,3904,Asian,Widowed,Exceeds,2
05-May-20,08-Jan-23,Area Sales Manager,TNS,Active,Contract,Zone A,Temporary,Retirement,Big large training region.,Sales,General - Con,26-02-1965,PA,Laborer,Male,74340,Other,Widowed,Fully Meets,1
31-Jan-19,17-Feb-23,Production Technician I,PL,Terminated for Cause,Part-Time,Zone B,Temporary,Voluntary,Attention summer we. Suffer impact imagine we.,Production       ,Field Operations,04-06-1952,MA,Construction Manager,Female,56691,Asian,Married,Fully Meets,3
28-Sep-18,25-Dec-27,IT Manager - DB,PL,Active,Full-Time,Zone C,Part-Time,Unk,Dream enough treatment knowledge area.,Production       ,Aerial,09-12-1954,MA,Supervisor,Male,74063,White,Married,PIP,2
07-Dec-18,26-Mar-20,Production Technician I,PL,Terminated for Cause,Full-Time,Zone A,Full-Time,Retirement,Six agreement take. Newspaper back land health.,Production       ,Isp,21-08-1978,MA,Estimator,Female,77723,Black,Single,Fully Meets,4
21-Sep-21,06-Sep-20,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Foreign friend policy green.,Production       ,Project Management - Con,06-09-1960,MA,Labor,Female,80795,Black,Single,Fully Meets,5
23-Oct-20,13-Oct-25,Production Technician I,TNS,Active,Part-Time,Zone B,Temporary,Unk,Production several care various seek.,Production       ,Safety,02-03-1999,MA,Driver,Female,1216,White,Widowed,Fully Meets,1
19-Mar-20,03-Sep-19,IT Director,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Maybe establish real still.,Production       ,Sales & Marketing,30-05-1988,MA,Foreman,Female,15112,White,Married,Fully Meets,5
28-Feb-23,07-Aug-24,Production Technician I,MSC,Active,Full-Time,Zone C,Temporary,Unk,Above fight animal support beautiful.,Production       ,Project Management - Con,11-11-1955,MA,Business Development,Male,42621,Other,Single,Fully Meets,3
24-Oct-21,11-Jun-29,Software Engineering Manager,WBL,Active,Contract,Zone A,Temporary,Unk,Occur tough thousand on recent.,Software Engineering,Field Operations,09-12-1983,MA,Apprentice,Male,9906,White,Single,Fully Meets,3
15-Dec-18,05-May-21,Production Technician I,TNS,Future Start,Part-Time,Zone B,Part-Time,Voluntary,Before room than city she.,Production       ,Field Operations,11-11-1966,MA,Laborer,Female,62007,Black,Married,PIP,1
25-Jun-20,11-Feb-22,IT Manager - DB,MSC,Future Start,Part-Time,Zone B,Temporary,Resignation,Professor now audience lay box.,Software Engineering,Field Operations,26-07-1946,KY,Laborer,Female,83865,Hispanic,Single,Needs Improvement,3
09-Jan-22,16-Jan-26,Production Technician I,SVG,Active,Part-Time,Zone C,Temporary,Unk,Look dark travel herself election college what.,Production       ,Billable Consultants,03-07-1977,MA,Project Manager,Female,40716,Asian,Married,Fully Meets,3
28-Jul-21,14-Oct-21,Production Technician I,TNS,Active,Full-Time,Zone B,Temporary,Involuntary,Church happen network dog kid thought.,Production       ,Billable Consultants,21-12-1971,MA,Locator,Male,62598,White,Widowed,Fully Meets,3
03-Jul-23,14-Jun-20,Production Technician I,PYZ,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,About allow court us.,Production       ,Isp,29-06-1962,MA,Welder,Female,67985,Other,Divorced,Fully Meets,3
29-Nov-19,14-Apr-22,Production Technician I,EW,Future Start,Contract,Zone B,Full-Time,Retirement,Stay word behavior financial.,Production       ,Shop (Fleet),09-04-1950,MA,Engineer,Male,87052,White,Divorced,Fully Meets,4
24-Sep-20,12-Aug-28,Area Sales Manager,EW,Active,Part-Time,Zone A,Part-Time,Unk,Read nice continue itself attack happen.,Sales,Safety,12-07-1953,NH,Planner,Male,63983,Hispanic,Married,Fully Meets,4
07-Sep-22,24-Mar-29,Production Technician I,NEL,Active,Full-Time,Zone C,Temporary,Unk,Dinner level write land effort.,Production       ,Finance & Accounting,20-02-1990,MA,Laborer,Male,79844,Hispanic,Divorced,Fully Meets,1
12-Oct-19,29-Aug-25,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Unk,Perform question beyond article.,Production       ,Shop (Fleet),16-08-1985,MA,Clerk,Female,34113,Hispanic,Divorced,Fully Meets,1
10-May-21,05-Jan-28,Administrative Assistant,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,Never few away level attack buy.,Production       ,Sales & Marketing,06-12-1955,MA,Executive,Male,88068,Other,Divorced,Fully Meets,2
30-Apr-19,16-Nov-19,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Retirement,Yourself book budget product.,Production       ,Sales & Marketing,26-05-1999,MA,Specialist,Female,68263,Other,Married,Fully Meets,3
12-Jun-23,15-Mar-21,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Better design cause yet history decide.,Production       ,Field Operations,14-05-1992,MA,Foreman,Female,69280,Asian,Married,Fully Meets,1
02-Nov-18,08-Dec-20,Production Technician I,TNS,Terminated for Cause,Full-Time,Zone A,Full-Time,Resignation,Six agreement take. Newspaper back land health.,Production       ,Wireless,15-01-1993,MA,Splicer,Female,52381,Asian,Single,Fully Meets,2
23-Aug-22,26-Apr-25,Production Technician I,MSC,Active,Full-Time,Zone C,Full-Time,Unk,Attention summer we. Suffer impact imagine we.,Production       ,Field Operations,29-07-1958,MA,Drafter,Female,25106,White,Single,Fully Meets,3
30-Mar-21,19-Aug-23,Software Engineer,BPC,Active,Part-Time,Zone A,Full-Time,Involuntary,Account between environmental section group.,Executive Office,Field Operations,18-05-1982,MA,Foreman,Male,14723,Black,Single,Fully Meets,3
23-Jul-23,05-Mar-23,Principal Data Architect,TNS,Leave of Absence,Part-Time,Zone C,Temporary,Voluntary,Shoulder build catch commercial.,Production       ,Yard (Material Handling),18-07-1969,MA,Intern,Female,44634,Other,Divorced,Fully Meets,4
24-Sep-22,06-Nov-24,Production Technician I,TNS,Active,Full-Time,Zone C,Full-Time,Unk,Design and respond dog true knowledge.,Production       ,General - Con,25-04-1942,MA,Laborer,Female,28810,Other,Widowed,Fully Meets,5
30-Jun-22,13-Nov-20,Data Analyst,TNS,Active,Part-Time,Zone B,Part-Time,Voluntary,Window paper dark power knowledge must current.,Production       ,Field Operations,28-05-1981,MA,Field Project Manager,Male,49757,Black,Divorced,Fully Meets,4
18-Oct-20,03-Aug-21,Network Engineer,SVG,Active,Full-Time,Zone C,Full-Time,Involuntary,Candidate fact event level several onto store.,Admin Offices,General - Con,11-06-1996,MA,Foreman,Male,55809,Hispanic,Married,Fully Meets,3
09-Dec-20,23-Jun-25,Area Sales Manager,MSC,Active,Part-Time,Zone B,Part-Time,Unk,Today situation minute figure friend opportunity.,Sales,Field Operations,30-06-1979,TN,Services,Male,96008,Black,Single,Fully Meets,5
30-Nov-20,28-Mar-20,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Involuntary,Foreign friend policy green.,Production       ,General - Eng,17-10-1962,MA,Apprentice,Female,39475,Asian,Single,Fully Meets,4
26-Oct-22,20-Mar-21,Production Technician I,NEL,Active,Full-Time,Zone A,Full-Time,Voluntary,Young risk quality natural foreign claim.,Production       ,Field Operations,31-12-1961,MA,Laborer,Male,46443,Other,Widowed,Fully Meets,4
30-May-23,03-Oct-24,Accountant I,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,Investment radio bring who. Big move rise return.,Admin Offices,Catv,07-02-1947,MA,Laborer,Male,36195,Other,Single,Fully Meets,3
09-Aug-19,08-Jul-25,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Unk,Open test message part risk.,Sales,General - Sga,14-06-1980,NC,Attendant,Male,18955,Hispanic,Married,Fully Meets,4
15-May-22,09-Jun-23,IT Manager - Infra,BPC,Future Start,Contract,Zone B,Temporary,Involuntary,Onto site natural situation wear.,Production       ,Technology / It,10-12-1966,MA,Ceo,Female,75185,Other,Widowed,Fully Meets,2
13-May-20,02-Mar-22,Software Engineering Manager,EW,Active,Contract,Zone C,Temporary,Involuntary,Prevent involve hundred price.,Production       ,General - Con,16-11-1980,MA,Laborer,Female,96815,Hispanic,Widowed,Fully Meets,4
04-Aug-23,08-Jul-26,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,Reason stock professional clear allow two town.,Production       ,Finance & Accounting,02-07-1961,MA,Clerk,Female,11609,Other,Divorced,Fully Meets,3
30-Mar-22,15-Jan-21,Production Technician I,PL,Future Start,Part-Time,Zone B,Temporary,Voluntary,Message firm social daughter third ready.,Production       ,General - Sga,12-03-2001,MA,Laborer,Female,35052,White,Divorced,Fully Meets,3
17-Jul-21,17-Dec-28,Production Technician I,PYZ,Active,Full-Time,Zone B,Temporary,Unk,Size shake far example.,Production       ,Field Operations,05-10-1949,MA,Contracts,Female,22340,Other,Single,Fully Meets,5
03-Oct-22,07-Dec-24,IT Manager - DB,PYZ,Active,Full-Time,Zone B,Temporary,Unk,Question kitchen gun find four wall heavy.,Production       ,Yard (Material Handling),04-02-1999,MA,Mechanic,Female,93905,Asian,Married,Fully Meets,3
11-May-22,28-May-19,Production Technician II,NEL,Terminated for Cause,Full-Time,Zone B,Full-Time,Involuntary,Sit energy consider voice director.,Production       ,Field Operations,22-09-1947,MA,Construction Manager,Female,88197,Other,Divorced,Fully Meets,5
28-Mar-23,20-Sep-28,IT Support,TNS,Active,Contract,Zone A,Part-Time,Unk,Night office challenge several many.,Production       ,Field Operations,02-08-1960,MA,Tester,Female,44118,White,Married,Fully Meets,3
13-Oct-22,19-Jun-26,Senior BI Developer,WBL,Active,Part-Time,Zone A,Part-Time,Unk,Program personal mean life source reach.,Admin Offices,General - Con,11-12-1988,MA,Foreman,Male,85873,White,Single,Fully Meets,3
19-May-20,13-Dec-29,Production Technician I,WBL,Active,Full-Time,Zone C,Full-Time,Unk,Key real fill never sing feeling.,Production       ,Project Management - Con,04-05-1983,MA,Accounting,Male,40943,Other,Married,Fully Meets,2
01-May-22,03-Jan-28,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Unk,Treatment power card almost pretty sister.,Production       ,Field Operations,12-03-1980,MA,Laborer,Male,31563,Hispanic,Divorced,Fully Meets,4
16-Feb-21,29-Jan-28,Production Technician I,BPC,Active,Part-Time,Zone C,Temporary,Unk,Large relate work treatment Mrs.,Production       ,Aerial,11-05-1963,MA,Executive,Male,21909,Asian,Widowed,Fully Meets,4
18-Oct-22,28-May-22,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Outside sing song relationship action teach.,Production       ,Wireless,07-11-1960,MA,Laborer,Female,17421,White,Widowed,Fully Meets,3
22-May-23,26-Mar-28,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Unk,Much try remember natural.,Production       ,Safety,15-10-1984,MA,Apprentice,Male,66409,Asian,Divorced,Needs Improvement,3
30-Mar-22,12-Mar-24,Production Technician I,MSC,Active,Full-Time,Zone B,Part-Time,Unk,Nor director yard within car into final.,Production       ,Yard (Material Handling),28-01-1952,MA,Supervisor,Female,15265,Black,Single,Exceeds,3
13-Nov-21,18-Apr-25,IT Director,CCDR,Active,Part-Time,Zone B,Full-Time,Unk,Opportunity place deal.,Software Engineering,Shop (Fleet),24-03-1949,MA,Laborer,Male,13463,Black,Single,Fully Meets,3
11-Dec-20,18-May-25,Sr. Accountant,NEL,Active,Part-Time,Zone C,Temporary,Unk,Myself produce sit outside after.,Production       ,General - Con,12-03-1992,MA,Labor,Female,54923,Other,Widowed,Fully Meets,5
21-Jun-22,09-Jul-21,Sr. Network Engineer,NEL,Active,Part-Time,Zone C,Temporary,Involuntary,Decision example see low someone. Ball week that.,IT/IS,Project Management - Con,26-12-1972,MA,Laborer,Male,38259,Black,Single,Fully Meets,5
15-Nov-18,07-Nov-25,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Until reason late off training situation.,Production       ,General - Sga,08-01-1992,MA,Administrative,Female,16042,Hispanic,Divorced,Fully Meets,4
03-Sep-22,09-Dec-25,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,Treatment power card almost pretty sister.,Production       ,Field Operations,07-05-1984,MA,Services,Male,82217,Black,Single,PIP,5
19-Jun-20,15-Mar-20,Enterprise Architect,CCDR,Leave of Absence,Part-Time,Zone C,Full-Time,Resignation,Only alone imagine. Loss minute girl.,Production       ,Field Operations,07-10-1982,MA,Clerk,Male,14158,Other,Widowed,Fully Meets,3
31-Dec-21,01-Aug-19,Area Sales Manager,WBL,Active,Contract,Zone C,Part-Time,Voluntary,Partner decide help quite whether market.,IT/IS,Project Management - Con,01-03-1997,MA,Planner,Male,74215,Black,Divorced,Fully Meets,3
08-Feb-23,14-Nov-20,Administrative Assistant,WBL,Future Start,Full-Time,Zone A,Temporary,Retirement,Board industry once tough investment age.,Production       ,Field Operations,12-01-1971,MA,Associate,Female,52983,Hispanic,Widowed,Fully Meets,5
15-Aug-22,10-Nov-23,Production Technician I,WBL,Active,Full-Time,Zone A,Part-Time,Retirement,Nor director yard within car into final.,Production       ,General - Con,26-11-1981,MA,Apprentice,Male,44193,Black,Widowed,Fully Meets,3
03-Dec-18,27-Feb-20,Area Sales Manager,EW,Active,Contract,Zone A,Temporary,Voluntary,North rise until plan join.,Sales,General - Con,18-01-1950,ID,Laborer,Male,73193,Asian,Married,Fully Meets,1
27-Jul-23,10-Apr-29,Network Engineer,PYZ,Active,Contract,Zone B,Temporary,Unk,Decision example see low someone. Ball week that.,Production       ,Project Management - Eng,02-10-1959,MA,Engineer,Female,33316,Other,Divorced,PIP,3
01-Feb-20,20-Aug-21,Production Manager,EW,Active,Full-Time,Zone B,Full-Time,Retirement,Glass effort however relate partner lay what.,Sales,General - Con,18-11-1974,NC,Laborer,Female,47935,Hispanic,Married,Fully Meets,2
27-Jun-22,21-Jan-19,Data Analyst,PYZ,Terminated for Cause,Full-Time,Zone A,Full-Time,Involuntary,Cost high must body defense population.,Production       ,Field Operations,11-08-1956,MA,Planner,Female,46293,Black,Divorced,Fully Meets,3
29-Apr-23,13-Jan-20,Production Technician I,PL,Future Start,Part-Time,Zone A,Full-Time,Retirement,Deep sea improve miss they nearly measure.,Production       ,Sales & Marketing,07-12-1949,MA,Ceo,Female,53408,Asian,Single,Fully Meets,3
31-Aug-20,04-Nov-22,Data Analyst,SVG,Active,Full-Time,Zone A,Temporary,Involuntary,Determine building society soldier.,Production       ,General - Con,22-03-1991,MA,Apprentice,Female,57129,White,Widowed,Fully Meets,4
23-Jul-23,15-Sep-25,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Unk,Herself Mr office bed.,Production       ,People Services,04-09-1962,MA,Welder,Male,18702,Hispanic,Married,PIP,4
04-Sep-22,14-Sep-23,Production Technician I,PYZ,Active,Part-Time,Zone C,Full-Time,Voluntary,Mr chair subject then technology.,Production       ,Project Management - Eng,20-12-1946,MA,Clerical,Female,12953,White,Single,Needs Improvement,3
29-Aug-18,28-Dec-22,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Retirement,In read day your stay she.,Production       ,Yard (Material Handling),25-06-1971,MA,Laborer,Female,89200,Other,Married,Exceeds,3
24-Apr-20,15-Oct-26,Production Technician I,BPC,Active,Contract,Zone C,Part-Time,Unk,Can last meet shake imagine he.,Production       ,Engineers,31-10-1980,MA,Planner,Female,92913,Black,Married,Fully Meets,3
12-Sep-20,12-Jan-20,Sr. DBA,NEL,Future Start,Contract,Zone A,Part-Time,Retirement,Free town various cup. Animal may team hit.,Production       ,Safety,18-10-1950,MA,Administration,Female,86978,Hispanic,Single,Fully Meets,5
