city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_102,0.8186222880921491,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,75,0
city_123,0.7506665566486281,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,1,25,0
city_21,0.6240000017950986,Male,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,18,1
city_103,0.9200000000036254,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,57,0
city_19,0.6866112420442356,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,67,1
city_103,0.9199999999978811,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,4,54,0
city_19,0.6809056744002788,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,76,1
city_23,0.9059221263011817,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,>4,26,0
city_103,0.9199999999705135,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,22,0
city_143,0.7133453082536116,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,12,0
city_103,0.9199999999577056,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,24,1
city_104,0.9224743823411671,Male,Has relevent experience,Full time course,High School,STEM,13,50-99,Pvt Ltd,1,50,1
city_67,0.8433580075120987,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,never,48,0
city_103,0.9199999999795158,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,500-999,Pvt Ltd,1,51,0
city_28,0.9331115428561179,Male,No relevent experience,Full time course,High School,STEM,5,10000+,Pvt Ltd,2,100,0
city_114,0.9259999769234121,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,4,67,0
city_114,0.9260000104964639,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,2,1,0
city_16,0.909999983769291,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,66,1
city_75,0.9273770009341638,Male,No relevent experience,Full time course,Masters,STEM,4,5000-9999,Public Sector,never,7,0
city_103,0.9199999999585053,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,115,0
city_136,0.8956170224502892,Male,Has relevent experience,no_enrollment,Phd,STEM,20,50-99,Pvt Ltd,4,298,0
city_134,0.7020291073300422,Male,No relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,never,33,0
city_103,0.9199999999594388,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,42,1
city_71,0.8900084221655638,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,1,34,0
city_21,0.6240000009684906,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,never,127,<NA>
city_103,0.9199999999911952,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,22,0
city_16,0.9099999728136947,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,19,0
city_165,0.9031674769199483,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Other,3,55,1
city_100,0.872092128257,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,52,0
city_103,0.9199999999759053,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,2,15,0
city_28,0.9338014812478037,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,4,13,<NA>
city_99,0.9174371186921414,Male,No relevent experience,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,2,24,0
city_103,0.9199999999814594,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,45,0
city_103,0.9200000000186986,Male,No relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,1,10,0
city_16,0.9099999905900243,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,>4,69,0
city_21,0.6240000016882533,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,160,1
city_103,0.9199999999834289,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,55,<NA>
city_103,0.9200000000184488,Male,No relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,90,0
city_21,0.6240000004280766,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,36,1
city_103,0.9200000000138625,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,148,1
city_114,0.9259999525193093,Female,Has relevent experience,no_enrollment,Graduate,Other,4,50-99,Pvt Ltd,1,60,0
city_21,0.6240000008944137,Male,No relevent experience,Part time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,88,1
city_100,0.8907114226304522,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,>4,13,0
city_104,0.9204067537592256,Male,No relevent experience,Full time course,High School,STEM,3,10000+,Pvt Ltd,never,31,0
city_50,0.8977283750591871,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,17,0
city_73,0.7659973303267583,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,12,0
city_103,0.9199999999951906,Male,No relevent experience,no_enrollment,Primary School,STEM,5,10000+,Pvt Ltd,never,83,0
city_138,0.8169570405189581,Male,Has relevent experience,Full time course,High School,STEM,9,50-99,Pvt Ltd,2,113,0
city_103,0.9200000000073196,Male,No relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,never,172,0
city_103,0.9200000000101018,Male,Has relevent experience,Full time course,Masters,Business Degree,>20,10000+,Pvt Ltd,2,12,0
city_21,0.6240000020002193,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,18,1
city_16,0.9099999762964075,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,160,1
city_103,0.9199999999970512,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,31,0
city_21,0.6239999999493564,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,94,1
city_16,0.909999988296333,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,11,0
city_21,0.6240000002635369,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,182,0
city_114,0.925999968773213,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,1,19,0
city_103,0.9200000000030101,Male,No relevent experience,no_enrollment,High School,STEM,6,10000+,Pvt Ltd,never,35,0
city_103,0.9199999999636598,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Other,1,39,0
city_75,0.9459888948352785,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,299,1
city_11,0.46896020467672644,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Early Stage Startup,1,81,1
city_103,0.91999999995854,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,1,91,1
city_103,0.919999999970667,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,51,<NA>
city_103,0.9199999999987994,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,13,0
city_21,0.6240000018138083,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,2,59,1
city_11,0.5705649300812343,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,NGO,2,37,1
city_45,0.8838403548779247,Male,Has relevent experience,no_enrollment,High School,STEM,>20,<10,Early Stage Startup,2,147,0
city_103,0.9199999999799289,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,131,0
city_143,0.7060123906726956,Male,No relevent experience,no_enrollment,High School,STEM,<1,10000+,Pvt Ltd,never,236,0
city_21,0.6240000000252423,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,89,0
city_103,0.919999999992996,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,73,1
city_21,0.6239999989365602,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,32,1
city_11,0.4735732002089458,Male,No relevent experience,Full time course,High School,STEM,2,10000+,Pvt Ltd,1,11,1
city_173,0.8920627818163966,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10/49,Pvt Ltd,>4,44,0
city_136,0.8950131664590681,Male,Has relevent experience,no_enrollment,High School,STEM,18,10000+,Pvt Ltd,1,43,<NA>
city_104,0.9242885056969162,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,33,1
city_103,0.9199999999589656,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,20,0
city_21,0.6240000018186868,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,137,1
city_21,0.6240000005790108,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,159,0
city_21,0.6240000009740042,Male,Has relevent experience,Full time course,High School,STEM,2,10000+,Pvt Ltd,never,41,<NA>
city_21,0.6239999988639434,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,42,1
city_73,0.7781046308320265,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,1,164,0
city_103,0.919999999973882,Male,No relevent experience,Full time course,Masters,STEM,16,10000+,Pvt Ltd,never,98,<NA>
city_21,0.6240000013380893,Male,No relevent experience,no_enrollment,High School,STEM,<1,10000+,Pvt Ltd,never,16,<NA>
city_73,0.7879307699913771,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,98,0
city_57,0.8654936308864656,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,210,0
city_103,0.9199999999631671,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,26,1
city_83,0.9229630405667397,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,7,1
city_103,0.9199999999762436,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,45,1
city_73,0.7528815918849225,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,46,1
city_21,0.6239999991559829,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1,31,1
city_102,0.8190160063173503,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0
city_90,0.6989165982872205,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,48,1
city_136,0.8951603655507397,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,33,0
city_102,0.809895719682591,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,94,0
city_54,0.9200000000081171,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,34,0
city_28,0.9284118947295562,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,41,0
city_114,0.925999957514561,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,31,0
city_30,0.9199999999586865,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,35,0
city_103,0.91999999999629,Male,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,61,0
city_103,0.9199999999576072,Other,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,143,<NA>
city_73,0.7949393002563642,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,91,0
city_46,0.7878434159877019,Female,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,3,40,0
city_149,0.6784214809742425,Male,Has relevent experience,no_enrollment,High School,STEM,3,10000+,Pvt Ltd,never,101,1
city_114,0.9259999723387703,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,201,<NA>
city_98,0.9314541704914211,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,39,0
city_90,0.679548973329558,Male,No relevent experience,Full time course,Masters,STEM,5,10000+,Pvt Ltd,2,20,0
city_27,0.8450894411798976,Male,Has relevent experience,Full time course,High School,STEM,2,100-500,Pvt Ltd,1,90,0
city_16,0.9099999800230051,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Other,1,22,0
city_36,0.8752991114908427,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,26,0
city_103,0.9199999999784648,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,88,0
city_103,0.9200000000008528,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,108,0
city_103,0.9199999999581969,Male,Has relevent experience,Full time course,Masters,STEM,>20,100-500,NGO,1,28,0
city_10,0.8957359700530306,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,12,0
city_21,0.6239999998013498,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,7,1
city_90,0.6868945971278421,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,104,<NA>
city_114,0.9260000164067593,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,11,<NA>
city_103,0.9199999999807048,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,3,72,<NA>
city_103,0.9199999999849134,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,3,5,1
city_103,0.9199999999911188,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,152,0
city_103,0.9199999999784196,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,46,1
city_45,0.8845839593853326,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,never,78,0
city_21,0.6240000005434697,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,3,51,1
city_103,0.9199999999654073,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,57,1
city_19,0.6954921728761262,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,71,1
city_27,0.8710423296455936,Male,Has relevent experience,Full time course,High School,STEM,2,100-500,Pvt Ltd,1,88,0
city_103,0.9199999999972164,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,2,43,0
city_83,0.9220154800028637,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,310,0
city_103,0.9199999999905181,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,43,<NA>
city_40,0.7651848759821644,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,4,28,0
city_136,0.8949105393776929,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,49,0
city_37,0.7676127260444597,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,34,0
city_103,0.9199999999817424,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,39,0
city_76,0.687296918957397,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,8,0
city_16,0.9099999958429704,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,61,0
city_16,0.9100000019002978,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,35,0
city_103,0.9199999999760452,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,152,0
city_114,0.9260000355019518,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,24,0
city_114,0.9259999992398935,Male,No relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,115,1
city_114,0.9259999633832849,Male,No relevent experience,no_enrollment,Phd,STEM,14,500-999,Public Sector,1,46,0
city_103,0.9199999999926518,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,111,<NA>
city_103,0.9200000000135033,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,43,1
city_21,0.6240000013445486,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,27,<NA>
city_36,0.8781698113422337,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,41,0
city_13,0.8037301930400323,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,>4,104,0
