StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
11-Mar-22,01-Jan-30,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Involuntary,Food few generation seek outside.,Production       ,Finance & Accounting,17-11-1962,MA,Technician,Female,27865,Asian,Married,Fully Meets,3
06-Nov-19,23-Dec-29,Production Technician I,EW,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Con,14-04-1971,MA,Coordinator,Male,24206,Other,Married,Fully Meets,5
15-Nov-20,26-Dec-29,Production Technician I,BPC,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Con,16-05-1984,ND,Manager,Female,76484,Hispanic,Single,Fully Meets,3
21-Jan-22,20-Jul-22,Production Technician I,BPC,Future Start,Part-Time,Zone A,Part-Time,Voluntary,Great relate within you. Red bill unit school.,Production       ,Engineers,05-06-1973,MA,Clerk,Female,18298,Hispanic,Widowed,Needs Improvement,4
06-Feb-22,23-Dec-29,Production Technician I,EW,Active,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Con,23-10-1988,MA,Technician,Male,6187,White,Divorced,Fully Meets,3
26-Dec-20,24-Jul-22,Production Technician I,EW,Future Start,Contract,Zone A,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,Field Operations,04-10-1989,MA,Clerk,Female,45040,Black,Single,Exceeds,3
23-Jul-19,01-Jan-30,Production Technician I,PYZ,Active,Full-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,11-12-1981,MA,Technician,Male,53743,Asian,Single,Fully Meets,3
24-Nov-20,01-Jan-30,Production Technician I,CCDR,Future Start,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Eng,24-09-1952,MA,Project Manager,Male,47425,Hispanic,Divorced,Fully Meets,2
02-Jun-21,24-Nov-22,Production Technician I,WBL,Future Start,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,27-12-1953,MA,Foreman,Female,90369,Black,Divorced,Fully Meets,3
08-Dec-21,22-Dec-29,Production Technician I,MSC,Active,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,17-05-1971,MA,Technician,Male,63358,Other,Married,Fully Meets,3
05-Jan-21,24-Oct-23,Production Technician I,EW,Future Start,Contract,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,10-03-1981,MA,Vp,Female,74811,Black,Divorced,Fully Meets,3
10-May-20,29-Jul-29,Production Manager,PL,Future Start,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Aerial,15-10-1957,MA,Supervisor,Male,1015,White,Divorced,Fully Meets,3
18-Dec-19,31-Dec-22,Production Technician II,EW,Active,Contract,Zone A,Part-Time,Voluntary,Great relate within you. Red bill unit school.,Production       ,General - Con,08-01-1964,MA,Technician,Female,43953,Hispanic,Widowed,Exceeds,3
01-Jun-20,22-Jun-21,Production Technician II,EW,Future Start,Contract,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,General - Sga,23-06-1972,MA,Laborer,Female,93317,Asian,Single,Fully Meets,3
07-Dec-20,14-Oct-22,Area Sales Manager,EW,Active,Full-Time,Zone A,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Sales,General - Sga,19-11-1948,MA,Technician,Female,59976,Black,Widowed,Exceeds,2
04-Dec-21,01-Jan-30,Production Technician II,WBL,Future Start,Full-Time,Zone C,Part-Time,Unk,Food few generation seek outside.,Production       ,Field Operations,05-05-1976,MA,Laborer,Male,10632,White,Widowed,Fully Meets,4
19-Jan-23,01-Jan-30,Production Technician I,NEL,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Con,15-03-1948,MA,Manager,Male,53497,Black,Married,Fully Meets,3
18-Jun-21,09-Dec-29,Production Technician I,SVG,Active,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,27-01-1952,MA,Technician,Female,1015,Hispanic,Married,Fully Meets,3
09-Jun-19,24-Nov-29,Production Technician I,CCDR,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Finance & Accounting,16-05-1969,MA,Laborer,Male,97893,Other,Divorced,Fully Meets,3
12-May-21,29-Jun-23,Production Technician I,EW,Future Start,Contract,Zone B,Part-Time,Unk,Look dark travel herself election college what.,Production       ,Yard (Material Handling),03-08-1956,MA,Assistant,Female,79465,Black,Widowed,Fully Meets,3
19-Dec-21,14-Oct-29,Production Technician I,PL,Active,Full-Time,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,13-06-1960,MA,Technician,Female,3948,Hispanic,Single,Fully Meets,5
08-Oct-20,01-Jan-30,Production Technician I,NEL,Future Start,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,IT/IS,Finance & Accounting,15-04-1964,MA,Engineer,Male,90964,White,Married,Fully Meets,3
19-Apr-20,03-Sep-21,Production Technician I,BPC,Active,Contract,Zone B,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Sga,29-03-1957,MA,Technician,Female,69009,Other,Single,PIP,2
19-Feb-22,17-May-23,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,03-08-1960,MA,Technician,Female,55167,Asian,Single,Fully Meets,5
13-Apr-20,23-Dec-22,Production Technician I,EW,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Con,29-07-1998,MA,Technician,Male,40851,White,Single,Fully Meets,5
26-Sep-20,02-May-23,Production Technician I,SVG,Future Start,Contract,Zone B,Temporary,Involuntary,Tell its wind child more though.,Production       ,Splicing,09-12-1960,MA,Foreman,Female,55781,Asian,Divorced,Fully Meets,3
13-Oct-20,05-Dec-29,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Unk,Great relate within you. Red bill unit school.,Production       ,Engineers,28-08-1968,MA,Technician,Female,96272,Asian,Widowed,Exceeds,5
05-Aug-22,01-Jan-30,Production Technician I,MSC,Future Start,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,03-09-1957,MA,Laborer,Male,4396,Black,Divorced,Fully Meets,3
24-Jan-21,01-Jan-30,Production Technician I,PL,Active,Contract,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,Field Operations,14-08-1957,MA,Technician,Female,70960,Asian,Single,Fully Meets,4
07-Feb-21,05-Jan-27,Production Technician I,CCDR,Future Start,Part-Time,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,Wireless,22-04-1965,MA,Associate,Male,1015,Asian,Divorced,Fully Meets,4
29-Jun-21,13-Dec-29,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,23-12-1984,MA,Technician,Female,9597,Other,Single,Fully Meets,3
28-Apr-19,12-Dec-29,Production Technician I,EW,Future Start,Contract,Zone B,Part-Time,Unk,Food few generation seek outside.,Production       ,General - Sga,27-08-1960,MA,Engineer,Female,29346,Other,Widowed,Fully Meets,4
01-Dec-22,04-Mar-23,Production Technician I,TNS,Future Start,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Engineers,13-05-1990,MA,Administrative,Male,69596,Black,Single,Fully Meets,3
20-May-19,24-Sep-20,Production Technician I,EW,Future Start,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,08-10-1986,MA,Foreman,Female,42649,Hispanic,Single,Fully Meets,4
03-Jan-21,11-Feb-23,Production Technician I,MSC,Future Start,Full-Time,Zone C,Part-Time,Retirement,Herself Mr office bed.,Production       ,General - Sga,02-07-1946,MA,Engineer,Male,11156,Asian,Widowed,Fully Meets,4
08-Dec-21,30-Dec-29,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,13-10-1952,MA,Technician,Female,28894,Other,Divorced,Fully Meets,3
21-Mar-22,06-Sep-28,Production Technician I,NEL,Active,Contract,Zone C,Temporary,Involuntary,Food few generation seek outside.,Production       ,General - Sga,31-05-1981,MA,Technician,Male,71094,Asian,Married,Fully Meets,3
09-Oct-21,14-Jun-23,Production Technician I,EW,Active,Part-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,09-07-2001,MA,Technician,Male,10830,Other,Single,Fully Meets,4
10-Feb-23,01-Jan-30,Area Sales Manager,EW,Active,Contract,Zone A,Part-Time,Unk,Food few generation seek outside.,IT/IS,Field Operations,07-01-1974,MA,Technician,Male,32671,Black,Widowed,Fully Meets,3
07-Sep-21,01-Jan-30,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Unk,Food few generation seek outside.,Production       ,General - Con,08-03-1951,MA,Technician,Female,41395,Hispanic,Widowed,Fully Meets,2
06-Aug-22,01-Jan-30,Production Technician I,EW,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,13-03-1973,MA,Engineer,Female,37461,Black,Divorced,Fully Meets,3
07-Nov-20,04-Oct-23,Production Technician I,BPC,Future Start,Full-Time,Zone B,Temporary,Involuntary,Can last meet shake imagine he.,Production       ,General - Sga,06-01-1998,NC,Operator,Female,66296,Asian,Married,Fully Meets,2
20-Jan-22,23-Dec-29,Area Sales Manager,PL,Active,Contract,Zone C,Temporary,Involuntary,Food few generation seek outside.,Sales,General - Eng,13-07-1979,MA,Technician,Female,72974,Asian,Married,Fully Meets,1
18-Dec-18,03-Aug-29,Production Technician I,EW,Future Start,Part-Time,Zone A,Full-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Sga,19-08-1946,MA,Flagger,Female,5648,Asian,Married,PIP,4
30-Mar-20,31-Dec-29,Production Technician I,TNS,Future Start,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,04-08-1969,MA,Engineer,Male,73203,White,Single,Fully Meets,3
14-Feb-21,01-Dec-29,BI Developer,TNS,Future Start,Part-Time,Zone C,Temporary,Unk,Food few generation seek outside.,IT/IS,Wireline Construction,04-08-1986,MA,Contracts,Female,25889,Asian,Widowed,Fully Meets,4
02-Mar-21,10-Sep-22,Production Technician I,EW,Future Start,Contract,Zone C,Part-Time,Retirement,Better design cause yet history decide.,Production       ,Field Operations,13-05-1988,MA,Driller,Male,91047,Black,Widowed,Fully Meets,2
25-Apr-22,01-Jan-30,Production Technician I,PYZ,Future Start,Part-Time,Zone A,Temporary,Unk,Great relate within you. Red bill unit school.,Production       ,General - Sga,13-10-1969,MA,Drafter,Female,26530,Asian,Widowed,Exceeds,3
16-Oct-22,30-Nov-22,Production Technician I,MSC,Future Start,Part-Time,Zone C,Part-Time,Resignation,Food few generation seek outside.,Production       ,Aerial,06-11-1955,MA,Engineer,Male,66299,Hispanic,Widowed,Fully Meets,3
31-Jan-19,30-Dec-22,Production Technician I,EW,Future Start,Contract,Zone C,Part-Time,Unk,Food few generation seek outside.,Production       ,General - Sga,12-11-1996,MA,Laborer,Female,3966,White,Widowed,Fully Meets,2
26-Aug-21,01-Jan-30,Production Technician II,EW,Active,Part-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Sales,General - Sga,09-08-1996,MA,Technician,Male,9807,White,Single,Fully Meets,3
30-Aug-21,01-Jan-30,Production Technician I,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Unk,Food few generation seek outside.,Production       ,Field Operations,27-01-1981,MA,Technician,Male,52635,Other,Widowed,Fully Meets,4
29-Apr-19,06-Dec-29,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,31-07-1951,MA,Technician,Female,4245,Black,Divorced,Fully Meets,3
18-Jun-22,22-May-23,Production Technician I,CCDR,Active,Contract,Zone C,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Con,05-02-1973,MA,Technician,Male,2677,Other,Widowed,PIP,4
25-Nov-21,01-Jan-30,Production Technician I,PYZ,Future Start,Full-Time,Zone B,Part-Time,Unk,Law safe yard market likely wife case action.,Production       ,Wireline Construction,29-07-1953,MA,Billing,Female,81742,Other,Widowed,Fully Meets,3
24-Jun-22,30-Dec-29,Production Technician I,EW,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,30-07-1998,MA,Foreman,Male,49616,Hispanic,Married,Fully Meets,3
27-May-22,10-Jan-23,Production Technician I,CCDR,Future Start,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,22-12-1973,MA,Laborer,Female,91702,White,Divorced,Fully Meets,3
30-Dec-20,27-Jan-23,Production Technician I,EW,Future Start,Contract,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,General - Sga,25-10-1953,MA,Manager,Male,92836,Asian,Single,Fully Meets,3
24-Dec-19,01-Jan-30,Software Engineer,CCDR,Active,Contract,Zone B,Part-Time,Involuntary,Dinner level write land effort.,Software Engineering,General - Sga,24-07-1978,MA,Technician,Female,1748,Asian,Married,Fully Meets,4
12-Sep-21,01-Jan-30,Production Technician I,MSC,Active,Full-Time,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,General - Con,11-04-1981,MA,Technician,Male,26863,Asian,Married,Fully Meets,2
03-Jul-21,31-Jan-23,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Involuntary,Baby still now positive traditional head while.,Production       ,Project Management - Con,19-01-1970,PA,Technician,Female,10422,White,Divorced,Fully Meets,4
20-Sep-19,19-Mar-29,Production Technician I,WBL,Future Start,Part-Time,Zone A,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Sga,08-03-1982,MA,Engineer,Male,65748,White,Single,Exceeds,3
13-Feb-19,25-Jan-23,Production Technician I,EW,Active,Part-Time,Zone B,Part-Time,Unk,Food few generation seek outside.,Production       ,Finance & Accounting,25-10-1972,MA,Technician,Male,29780,Asian,Widowed,Fully Meets,4
04-Nov-22,02-Dec-29,Production Technician I,NEL,Active,Part-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Engineers,13-06-1966,MA,Technician,Female,50777,Other,Married,Fully Meets,3
27-Dec-20,30-Jan-23,Production Technician I,EW,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Sales & Marketing,05-07-1960,MA,Technician,Female,35948,Black,Single,Fully Meets,3
06-Jan-20,12-Dec-29,Production Manager,WBL,Future Start,Full-Time,Zone A,Part-Time,Unk,Food few generation seek outside.,Production       ,General - Con,20-07-1985,MA,Lineman,Female,31469,Hispanic,Widowed,Fully Meets,3
12-Aug-22,01-Jan-30,Production Technician I,TNS,Active,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Aerial,21-11-1967,MA,Technician,Female,44292,Other,Single,Fully Meets,4
03-Aug-20,01-Jan-30,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,07-01-1983,MA,Technician,Female,29495,White,Divorced,Fully Meets,2
30-Nov-19,09-Dec-20,Production Technician II,EW,Future Start,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Underground,27-02-1987,MA,Technician,Female,33175,Hispanic,Married,Fully Meets,2
11-Jan-20,15-Sep-22,Production Technician I,EW,Future Start,Contract,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,11-03-1964,MA,Engineer,Male,67067,Black,Single,Fully Meets,3
10-Jun-19,19-Apr-23,Area Sales Manager,EW,Future Start,Contract,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Sales,General - Sga,23-12-1991,MA,Laborer,Male,85328,White,Single,Fully Meets,4
10-Aug-22,29-Apr-26,Production Technician I,WBL,Future Start,Part-Time,Zone B,Part-Time,Resignation,Food few generation seek outside.,Production       ,Field Operations,13-11-1955,MA,Driller,Female,58759,White,Widowed,Fully Meets,4
25-Jan-23,06-Apr-23,Production Technician I,EW,Active,Contract,Zone B,Part-Time,Retirement,Food few generation seek outside.,Production       ,General - Sga,31-07-1960,MA,Technician,Female,83119,Hispanic,Widowed,Fully Meets,3
04-Feb-20,08-Dec-29,Production Technician I,PL,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,26-11-1978,MA,Project Manager,Male,17871,Other,Married,Fully Meets,1
17-Jun-20,01-Jan-30,Production Technician I,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,28-08-1963,MA,Lineman,Female,28022,Asian,Married,Fully Meets,3
11-Apr-23,11-Mar-28,Production Technician II,EW,Active,Part-Time,Zone C,Part-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Con,31-12-1972,MA,Technician,Male,5047,Hispanic,Married,Exceeds,3
03-Oct-20,19-Nov-25,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Unk,Food few generation seek outside.,Production       ,Field Operations,17-06-1997,MA,Technician,Female,85853,White,Widowed,Fully Meets,1
06-Feb-20,18-Dec-29,Production Technician I,EW,Active,Full-Time,Zone A,Temporary,Involuntary,Food few generation seek outside.,Production       ,General - Con,11-04-1994,MA,Technician,Male,58596,Asian,Divorced,Fully Meets,3
18-Dec-20,21-May-23,Production Technician I,EW,Future Start,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,General - Sga,03-06-1949,MA,Foreman,Male,68343,Hispanic,Single,Fully Meets,1
14-Jun-22,14-May-23,Production Technician II,EW,Future Start,Contract,Zone B,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Project Management - Con,25-05-1960,MA,Assistant,Female,69780,Asian,Single,Fully Meets,2
15-Jan-21,27-Jan-23,Production Technician II,BPC,Active,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,20-08-1949,MA,Technician,Female,74583,Black,Single,Fully Meets,4
21-Oct-22,25-Dec-29,Production Technician I,TNS,Active,Full-Time,Zone C,Full-Time,Involuntary,Great relate within you. Red bill unit school.,Production       ,General - Sga,28-05-1986,MA,Technician,Female,46504,Asian,Divorced,PIP,3
30-Jul-19,24-Dec-29,Production Technician I,EW,Active,Contract,Zone C,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Field Operations,28-02-1981,MA,Technician,Female,66110,Black,Married,Fully Meets,3
06-Aug-23,26-Aug-26,Production Technician I,PL,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Cultural responsibility whose wear.,Production       ,General - Con,30-11-1958,MA,Foreman,Female,49691,White,Divorced,Fully Meets,4
02-Oct-20,17-Sep-28,Production Technician I,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Food few generation seek outside.,Production       ,Yard (Material Handling),17-12-1957,MA,Technician,Male,49334,Asian,Married,Fully Meets,3
