StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
13-Jan-20,19-Nov-23,Production Technician I,CCDR,Future Start,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,14-07-1979,MA,Welder,Male,26290,Other,Married,Fully Meets,1
22-Aug-22,01-Jan-30,Sr. Network Engineer,NEL,Active,Part-Time,Zone B,Part-Time,Unk,After draw carry north federal region recently.,IT/IS,General - Sga,09-04-1957,MA,Cfo,Female,88815,Asian,Married,Fully Meets,3
12-Jan-22,01-Jan-30,Production Technician II,MSC,Leave of Absence,Full-Time,Zone B,Part-Time,Retirement,,Production       ,Field Operations,25-03-1968,MA,Coordinator,Female,69610,Hispanic,Single,Fully Meets,1
11-Jul-22,30-Jan-24,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Unk,Nation you bad daughter only huge them.,Sales,General - Con,25-05-2001,MA,Technician,Female,10271,Hispanic,Single,Fully Meets,2
10-Jan-23,18-Feb-24,Area Sales Manager,MSC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,,Production       ,General - Con,05-02-1957,WA,Technician,Female,1015,White,Single,Fully Meets,3
10-Feb-23,01-Jan-30,Shared Services Manager,EW,Active,Part-Time,Zone A,Part-Time,Voluntary,,Production       ,General - Con,07-11-1995,MA,Lineman,Male,49578,White,Divorced,Fully Meets,2
25-Aug-20,01-Jan-30,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Con,09-07-2001,MA,Laborer,Male,14570,Hispanic,Divorced,Fully Meets,3
24-Jun-23,12-Apr-25,Production Technician II,PL,Active,Full-Time,Zone A,Part-Time,Resignation,,Production       ,Engineers,30-05-2001,MA,Laborer,Female,21681,White,Divorced,Fully Meets,2
12-May-21,27-Jul-24,Production Technician II,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Foreman,Male,8502,Other,Single,Fully Meets,3
27-Feb-22,04-May-24,Production Technician II,CCDR,Active,Part-Time,Zone A,Full-Time,Involuntary,Glass minute shake food determine deep.,Admin Offices,General - Con,02-07-1979,MA,Laborer,Male,10219,Other,Single,Fully Meets,5
02-Aug-22,09-Mar-23,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Sales,Field Operations,07-05-1973,MA,Engineer,Female,91197,White,Divorced,Fully Meets,5
02-Oct-22,01-Jan-30,Production Technician I,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,09-07-2001,MA,Manager,Male,18577,Other,Married,Fully Meets,1
22-May-21,01-Jan-30,Production Technician II,BPC,Leave of Absence,Part-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,05-04-1993,MA,Laborer,Female,80688,Black,Single,Fully Meets,1
12-Mar-20,09-Feb-23,Production Manager,PL,Active,Contract,Zone C,Part-Time,Resignation,,Production       ,Wireless,01-04-1952,MA,Laborer,Female,85570,White,Divorced,Fully Meets,3
03-Dec-20,25-Mar-24,Area Sales Manager,WBL,Active,Full-Time,Zone C,Full-Time,Retirement,,Production       ,Field Operations,15-06-1994,MA,Laborer,Male,25072,Other,Married,Fully Meets,3
06-Oct-20,23-Mar-24,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,General - Con,24-04-1969,MA,Ceo,Female,39933,Other,Single,Exceeds,2
21-Apr-22,01-Jan-30,Software Engineering Manager,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,Teach human market real upon.,Production       ,Finance & Accounting,27-02-1973,MA,Manager,Male,1015,Hispanic,Divorced,Fully Meets,3
06-Aug-23,28-Mar-22,Production Technician I,SVG,Active,Contract,Zone C,Part-Time,Retirement,Production several care various seek.,Production       ,General - Sga,04-06-1990,MA,Laborer,Male,2918,Other,Widowed,Fully Meets,2
08-Apr-21,01-Jan-30,IT Support,MSC,Active,Contract,Zone C,Part-Time,Unk,Worker medical commercial participant tough leg.,Production       ,Engineers,15-03-1965,MA,Administrator,Female,1015,Black,Single,Exceeds,3
06-Aug-23,01-Jan-30,Production Technician I,WBL,Leave of Absence,Contract,Zone A,Temporary,Unk,,Production       ,Technology / It,07-02-1987,MA,Groundman,Male,17327,Hispanic,Divorced,Fully Meets,2
13-Jul-23,11-Mar-24,Network Engineer,SVG,Voluntarily Terminated,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,05-11-1964,KY,Billing,Female,23502,Black,Single,Needs Improvement,3
10-Jun-21,01-Jan-30,Production Manager,BPC,Active,Full-Time,Zone A,Full-Time,Involuntary,,Production       ,Field Operations,09-06-1984,MA,Lineman,Male,7590,Asian,Married,Fully Meets,3
07-Nov-19,25-May-21,Production Technician II,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,25-03-1980,MA,Engineer,Male,82343,Black,Married,Exceeds,1
10-Jun-23,20-Feb-24,Area Sales Manager,WBL,Active,Full-Time,Zone C,Temporary,Resignation,More best if page.,Production       ,General - Con,09-07-2001,MA,Technician,Male,4426,Hispanic,Divorced,Fully Meets,5
26-Aug-20,01-Jan-30,Production Technician II,TNS,Active,Contract,Zone C,Part-Time,Involuntary,,IT/IS,Splicing,18-12-1988,TX,Manager,Female,42478,Black,Married,Fully Meets,3
06-Aug-23,15-Dec-29,Production Technician I,SVG,Active,Full-Time,Zone B,Full-Time,Resignation,,Production       ,General - Con,30-05-1974,MA,Laborer,Male,26600,Other,Married,Exceeds,3
06-Aug-23,18-Dec-22,Area Sales Manager,SVG,Voluntarily Terminated,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,04-08-1965,MA,Technician,Female,97893,White,Married,Exceeds,3
06-Aug-23,01-Jan-30,Director of Sales,PL,Active,Part-Time,Zone B,Full-Time,Voluntary,,Sales,Aerial,14-12-2000,MA,Laborer,Male,1015,Hispanic,Married,Fully Meets,4
05-Nov-20,10-Feb-25,Production Technician I,PL,Future Start,Full-Time,Zone C,Full-Time,Unk,,Sales,Wireline Construction,05-08-1994,MA,Technician,Female,1015,Other,Single,Fully Meets,2
21-Apr-22,01-Jan-30,Database Administrator,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,Thing stock near question mouth.,Sales,Project Management - Con,02-12-1955,MA,Specialist,Female,28876,Other,Divorced,Fully Meets,2
28-Sep-22,01-Jan-30,Production Technician II,PYZ,Terminated for Cause,Contract,Zone A,Full-Time,Unk,Teacher door money tend song.,Production       ,Field Operations,01-12-1968,MA,Splicer,Male,18632,Asian,Widowed,Needs Improvement,1
09-Aug-22,01-Jan-30,Sr. DBA,TNS,Active,Full-Time,Zone A,Temporary,Retirement,Happen ability as term fish.,Production       ,General - Sga,23-07-1979,PA,Tower Hand,Male,72837,Black,Married,Fully Meets,4
06-Aug-23,01-Jan-30,Production Manager,EW,Active,Part-Time,Zone B,Part-Time,Resignation,,Sales,Aerial,10-06-1970,WA,Foreman,Female,53905,White,Married,Exceeds,3
15-Mar-23,01-Jan-30,Sales Manager,PL,Active,Part-Time,Zone B,Full-Time,Retirement,Professor now audience lay box.,Production       ,General - Con,03-04-1960,MA,Laborer,Female,23170,Other,Single,Needs Improvement,4
05-Mar-22,19-Dec-29,Production Technician II,EW,Active,Full-Time,Zone A,Full-Time,Resignation,,Sales,Wireline Construction,04-06-1964,MA,Laborer,Male,86916,Hispanic,Divorced,Fully Meets,1
18-Apr-22,03-Jan-24,Area Sales Manager,WBL,Active,Part-Time,Zone B,Full-Time,Involuntary,,Production       ,Executive,14-03-1992,MA,Engineer,Female,42500,White,Married,Fully Meets,1
16-Jul-23,01-Jan-30,Production Technician I,MSC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,,Production       ,Aerial,30-10-1976,MA,Engineer,Female,97893,Hispanic,Single,Fully Meets,4
16-Mar-22,01-Jan-30,Production Technician I,TNS,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Field Operations,09-07-2001,CO,Driller,Female,59681,White,Widowed,Fully Meets,3
15-May-20,01-Jan-30,Production Technician I,BPC,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,09-07-2001,MA,Laborer,Male,15169,Hispanic,Divorced,Fully Meets,4
26-Nov-22,06-Mar-23,Shared Services Manager,TNS,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Shop (Fleet),11-11-1997,MA,Planner,Female,93695,Other,Widowed,Fully Meets,1
26-Aug-19,08-May-29,Software Engineer,EW,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,,Production       ,Safety,30-05-1974,TX,Driller,Female,70178,Other,Widowed,Fully Meets,5
07-Oct-22,02-Aug-24,Production Technician I,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,,Production       ,General - Con,15-03-1998,AZ,Engineer,Female,35634,White,Married,Fully Meets,1
27-May-23,22-Oct-23,Area Sales Manager,PL,Active,Full-Time,Zone A,Temporary,Voluntary,,Production       ,Wireline Construction,05-04-1992,MA,Lineman,Male,64546,Asian,Single,Fully Meets,2
26-Mar-22,28-Feb-23,Production Technician I,TNS,Active,Contract,Zone B,Full-Time,Involuntary,Manager lead both sing.,Production       ,General - Sga,17-06-1980,TX,Splicer,Male,7499,Asian,Married,Fully Meets,3
03-Feb-23,01-Jan-30,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Unk,Black civil room chance. This mind find adult.,Production       ,General - Con,09-07-2001,MA,Foreman,Male,30670,White,Divorced,Fully Meets,5
10-Jun-23,01-Jan-30,Area Sales Manager,EW,Active,Part-Time,Zone C,Temporary,Voluntary,,IT/IS,General - Con,09-07-2001,MA,Laborer,Male,19728,Asian,Married,Fully Meets,2
06-Aug-23,14-Jun-23,Production Technician I,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,,Sales,Finance & Accounting,06-09-1989,MA,Administrative,Female,15406,Asian,Single,Exceeds,4
22-Mar-22,21-Jun-24,Production Technician I,WBL,Active,Full-Time,Zone B,Full-Time,Voluntary,,Production       ,General - Con,01-07-1995,MA,Foreman,Male,33547,Other,Single,Fully Meets,3
06-Aug-23,14-Apr-24,Sr. Network Engineer,CCDR,Active,Part-Time,Zone C,Temporary,Involuntary,Open test message part risk.,Admin Offices,Catv,09-07-2001,MA,Driller,Male,7473,Asian,Married,Fully Meets,3
31-Mar-20,01-Jan-30,Area Sales Manager,NEL,Active,Contract,Zone B,Temporary,Voluntary,,Sales,Project Management - Con,17-05-1969,MA,Laborer,Male,62171,White,Widowed,Fully Meets,3
12-Jun-23,01-Jan-30,Production Technician I,BPC,Active,Contract,Zone B,Full-Time,Resignation,,IT/IS,Aerial,18-06-1999,MA,Drafter,Male,45953,Other,Divorced,Fully Meets,4
12-Aug-21,30-Nov-24,Production Technician II,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,,Production       ,General - Con,12-01-1971,MA,Foreman,Male,1015,Hispanic,Divorced,Fully Meets,3
09-Apr-23,01-Jan-30,Area Sales Manager,PYZ,Active,Contract,Zone C,Full-Time,Voluntary,,Production       ,General - Con,25-09-1962,MA,Laborer,Female,81083,Other,Widowed,Fully Meets,2
14-Jul-23,22-Nov-22,Production Technician I,WBL,Leave of Absence,Full-Time,Zone C,Part-Time,Voluntary,,Production       ,Engineers,20-01-1983,MA,Engineer,Female,47310,Black,Single,Fully Meets,3
14-May-20,01-Jan-30,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Unk,Scientist heart others employee church century.,Production       ,Wireless,23-02-2000,MA,Tower Hand,Female,11670,Other,Divorced,Needs Improvement,2
09-Jan-23,20-Nov-29,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,05-10-1972,MA,Foreman,Female,86930,Asian,Single,Fully Meets,3
13-Mar-20,01-Jan-30,Production Technician I,PYZ,Active,Contract,Zone A,Part-Time,Resignation,,Production       ,Field Operations,30-11-1986,MA,Splicer,Female,1925,White,Widowed,Fully Meets,3
27-Sep-20,28-Mar-22,Production Technician I,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Sales,General - Eng,22-10-1967,MA,Laborer,Female,67921,Black,Single,Fully Meets,4
13-Mar-23,01-Jan-30,Production Technician I,PYZ,Active,Part-Time,Zone A,Full-Time,Voluntary,,Production       ,Project Management - Con,28-06-2001,MA,Lineman,Male,48557,Asian,Single,Fully Meets,4
29-May-23,10-Sep-25,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Resignation,,Sales,General - Con,20-03-2000,ND,Engineer,Male,31039,Black,Married,Fully Meets,3
03-Feb-21,03-May-24,Production Technician II,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,31-10-1972,MA,Foreman,Male,28811,Asian,Widowed,Fully Meets,3
02-May-23,03-Sep-25,Production Technician II,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,28-03-1998,MA,Laborer,Female,37982,Other,Widowed,Fully Meets,3
06-Aug-23,03-Sep-24,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Resignation,,Sales,Aerial,31-07-1957,MA,Manager,Female,1015,Asian,Single,Fully Meets,5
06-Aug-23,29-Apr-24,Production Manager,BPC,Active,Contract,Zone A,Part-Time,Involuntary,,Production       ,General - Con,15-10-1996,MA,Administrative,Female,68641,Other,Single,Fully Meets,2
31-Mar-23,26-Oct-23,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Involuntary,,Sales,General - Con,10-09-1965,MA,Supervisor,Female,43069,Hispanic,Married,Fully Meets,4
15-Jan-22,01-Oct-24,Software Engineer,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Sga,02-12-1990,MA,Project Manager,Female,13692,Asian,Divorced,Fully Meets,2
06-Dec-20,11-Jun-23,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Resignation,,Production       ,General - Sga,08-10-2000,MA,Laborer,Male,33633,Asian,Widowed,Fully Meets,3
05-Jul-22,28-Jun-24,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Resignation,,Production       ,General - Con,24-08-1982,MA,Associate,Female,26196,Asian,Single,Fully Meets,3
22-Apr-20,01-Jan-30,Production Technician I,TNS,Active,Full-Time,Zone B,Part-Time,Resignation,,IT/IS,Field Operations,25-07-1970,TX,Laborer,Female,1015,Other,Widowed,Fully Meets,2
16-May-23,01-Jan-30,Production Technician I,TNS,Active,Contract,Zone A,Full-Time,Involuntary,,Sales,General - Con,16-06-1974,TN,Mechanic,Female,96147,Hispanic,Married,Fully Meets,4
11-May-19,26-Dec-22,Production Technician II,NEL,Active,Part-Time,Zone A,Temporary,Voluntary,Look dark travel herself election college what.,IT/IS,General - Con,17-10-1997,MA,Manager,Male,14074,Asian,Widowed,Fully Meets,4
16-Sep-19,18-Sep-23,Area Sales Manager,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Eng,09-07-2001,MA,Engineer,Female,35642,Black,Divorced,Exceeds,3
13-Dec-22,01-Jan-30,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Unk,Speak high idea reach both. Many policy rock six.,IT/IS,Engineers,17-12-1992,TX,Business Development,Female,19019,White,Widowed,Fully Meets,2
12-Nov-20,01-Jan-30,Production Technician I,BPC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Manager,Male,47158,Black,Divorced,Fully Meets,2
10-Jan-20,26-May-23,Production Technician II,CCDR,Future Start,Part-Time,Zone B,Full-Time,Involuntary,Almost across fly recent go.,IT/IS,Field Operations,25-06-1988,MA,Manager,Male,97485,Asian,Married,Fully Meets,1
08-May-22,24-Feb-24,Area Sales Manager,WBL,Leave of Absence,Contract,Zone A,Temporary,Involuntary,Upon budget class college now this trade.,Sales,Splicing,09-07-2001,ID,Supervisor,Female,40003,Black,Married,Fully Meets,1
05-Sep-22,04-Apr-22,Production Technician II,PL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,09-07-2001,MA,Foreman,Female,72282,Other,Single,Needs Improvement,3
21-Feb-20,01-Jan-30,Production Technician II,TNS,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,09-07-2001,MA,Technician,Female,56514,Black,Single,Fully Meets,3
29-Jul-21,01-Jan-30,Production Technician I,EW,Voluntarily Terminated,Contract,Zone A,Part-Time,Unk,Third cost above management anything.,Production       ,Wireline Construction,09-07-2001,MA,Engineer,Female,64009,Other,Married,Fully Meets,4
01-Jul-20,02-Jul-23,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Resignation,Glass effort however relate partner lay what.,Executive Office,Engineers,01-05-1993,MA,Specialist,Female,39650,Asian,Divorced,Fully Meets,1
16-Oct-20,18-Jul-22,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Involuntary,,Production       ,Wireless,14-10-1996,MA,Model Assistant,Female,31159,Other,Widowed,Fully Meets,2
16-Jun-22,14-Feb-23,Production Technician I,PYZ,Future Start,Full-Time,Zone C,Part-Time,Involuntary,,Production       ,General - Sga,09-07-2001,MA,Driver,Female,22747,Other,Single,Fully Meets,3
10-Feb-20,01-Jan-30,Area Sales Manager,BPC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,07-07-1962,MA,Lineman,Female,63318,Asian,Widowed,Needs Improvement,3
12-Oct-18,01-Jan-30,BI Developer,NEL,Active,Part-Time,Zone B,Part-Time,Involuntary,,Production       ,Field Operations,16-08-1998,MA,Laborer,Male,29682,Hispanic,Single,Exceeds,3
30-May-22,09-Aug-24,Production Technician I,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,,Production       ,Project Management - Con,07-07-1966,MA,Groundman,Male,19435,White,Widowed,Fully Meets,2
28-Nov-20,01-Jan-30,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Unk,Wide smile scene such society contain.,Sales,Isp,21-03-1981,MA,Runner,Female,45983,Asian,Divorced,Fully Meets,1
26-Apr-22,01-Jan-30,Shared Services Manager,PYZ,Active,Contract,Zone B,Part-Time,Retirement,Suddenly myself debate official training three.,Sales,Field Operations,30-10-1995,MA,Clerk,Female,64214,Black,Widowed,Needs Improvement,3
02-Mar-23,01-Jan-30,Production Technician I,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Resignation,Least if civil partner court number song.,Production       ,General - Con,09-07-2001,MA,Laborer,Male,1015,White,Widowed,Exceeds,5
30-Sep-21,22-Feb-25,Production Technician II,NEL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Splicing,20-07-1993,MA,Laborer,Female,76082,Other,Divorced,Fully Meets,3
26-Jul-22,01-Jan-30,Production Manager,TNS,Active,Contract,Zone B,Temporary,Unk,,Production       ,Aerial,13-11-1993,MA,Laborer,Female,54901,Hispanic,Single,Exceeds,3
17-Dec-21,01-Jan-30,Production Manager,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management - Con,06-11-1998,MA,Technician,Male,10278,Other,Single,Fully Meets,2
03-Aug-23,01-Jan-30,Production Technician II,EW,Active,Part-Time,Zone C,Full-Time,Involuntary,,Production       ,Yard (Material Handling),11-03-1958,MA,Project Coordinator,Female,1865,Other,Married,Exceeds,3
22-Sep-20,24-Jun-24,Area Sales Manager,WBL,Voluntarily Terminated,Contract,Zone A,Temporary,Unk,,Sales,General - Sga,23-08-1967,MA,Foreman,Female,32750,Other,Widowed,PIP,3
06-Aug-23,01-Jan-30,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Voluntary,Off part culture choose strong public.,Production       ,Field Operations,22-07-1967,MA,Foreman,Female,2284,Other,Divorced,Fully Meets,4
06-Aug-23,01-Jan-30,Production Manager,TNS,Future Start,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,02-07-1992,MA,Splicer,Female,13366,Other,Single,Needs Improvement,4
