StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
09-Mar-23,25-Dec-18,IT Support,MSC,Active,Contract,Zone B,Full-Time,Unk,Cause military a sense. Doctor property may.,Admin Offices,Project Management - Eng,08-01-1970,MA,Driller,Male,32830,Black,Widowed,Fully Meets,4
04-Sep-22,17-Feb-29,Software Engineer,SVG,Active,Contract,Zone C,Full-Time,Unk,Top whether good.,Sales,Field Operations,20-09-1997,MA,Technician,Male,8899,Asian,Married,Fully Meets,5
06-Aug-23,26-Nov-19,BI Developer,PL,Active,Full-Time,Zone B,Temporary,Retirement,,Production       ,Catv,09-07-2001,MA,Laborer,Male,8864,White,Divorced,Fully Meets,3
19-Jul-20,25-Dec-18,Data Analyst,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,02-04-1998,MA,Administrative,Male,7996,White,Widowed,Fully Meets,3
12-Feb-23,03-Jan-21,Production Technician I,WBL,Active,Full-Time,Zone A,Part-Time,Unk,Behind bar item management.,IT/IS,Aerial,09-07-2001,TX,Operator,Female,11614,Asian,Widowed,Exceeds,1
06-Sep-20,25-Dec-18,Software Engineering Manager,EW,Leave of Absence,Contract,Zone C,Full-Time,Retirement,Somebody great could yet.,IT/IS,Project Management - Con,09-08-1990,AL,Mechanic,Male,33256,White,Divorced,Fully Meets,2
05-Dec-22,25-Dec-18,Software Engineer,BPC,Active,Contract,Zone A,Temporary,Voluntary,,Production       ,Field Operations,03-01-1965,MA,Laborer,Male,12945,Hispanic,Divorced,Fully Meets,3
21-Jun-19,21-Jan-19,Area Sales Manager,CCDR,Active,Full-Time,Zone B,Part-Time,Involuntary,,IT/IS,Field Operations,09-07-2001,MA,Foreman,Female,28086,Black,Single,Fully Meets,3
18-Jun-21,01-Oct-29,IT Support,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,,Production       ,Field Operations,02-06-1982,MA,Laborer,Male,1015,White,Widowed,Fully Meets,3
11-Jun-22,26-Apr-21,Production Technician I,EW,Active,Full-Time,Zone B,Full-Time,Resignation,That commercial east message peace.,IT/IS,Project Management - Con,09-07-2001,MA,Splicer,Female,36169,Other,Married,Fully Meets,3
05-Aug-23,15-Apr-29,Production Manager,WBL,Active,Full-Time,Zone A,Part-Time,Unk,Question kitchen gun find four wall heavy.,Production       ,Engineers,23-02-1990,MA,Technician,Female,1015,White,Divorced,Fully Meets,3
13-Sep-22,25-Dec-18,Production Technician I,CCDR,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Unit begin commercial wish financial care.,Production       ,Splicing,04-09-1963,MA,Tower Hand,Male,86455,Asian,Single,Exceeds,5
22-Feb-21,31-May-29,Production Technician II,TNS,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Before room than city she.,Production       ,General - Con,07-04-1994,MA,Specialist,Female,12507,Black,Single,Exceeds,2
01-May-20,04-Jan-19,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Resignation,,Sales,General - Con,09-12-1949,MA,Project Manager,Female,7466,Hispanic,Married,Exceeds,3
23-Jan-21,18-Dec-20,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Project Management - Con,09-07-2001,MA,Laborer,Female,36366,Black,Single,Fully Meets,3
07-Feb-21,25-Dec-18,Area Sales Manager,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,People Services,04-07-1995,MA,Groundman,Male,11860,White,Single,Fully Meets,3
06-Aug-23,22-Jan-29,Production Technician I,TNS,Active,Contract,Zone B,Temporary,Retirement,,Production       ,Engineers,07-03-1966,TX,Vp,Male,20880,Other,Single,Fully Meets,2
10-Feb-23,25-Jun-19,CIO,PYZ,Leave of Absence,Full-Time,Zone A,Part-Time,Unk,Fast light home sign build not.,Sales,Sales & Marketing,05-06-1994,WA,Coordinator,Male,14314,Other,Single,Exceeds,3
14-Apr-20,14-Mar-29,Production Technician II,MSC,Active,Contract,Zone B,Temporary,Involuntary,Know blue difficult let black choice require.,Production       ,Field Operations,09-07-2001,MA,Technician,Male,40319,Asian,Married,Fully Meets,5
03-Aug-22,06-May-20,Production Technician I,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,Scientist heart others employee church century.,Production       ,Field Operations,09-07-2001,MA,Manager,Female,20609,Other,Single,Needs Improvement,5
09-Jun-19,25-Dec-18,Production Technician II,MSC,Active,Full-Time,Zone A,Temporary,Voluntary,Learn staff above address.,IT/IS,Field Operations,04-08-1992,MA,Laborer,Male,3272,Other,Widowed,Fully Meets,3
20-Dec-19,19-Feb-21,Area Sales Manager,BPC,Active,Contract,Zone A,Temporary,Voluntary,,Sales,Splicing,07-01-1997,MA,Engineer,Male,39011,Other,Widowed,Needs Improvement,3
22-Oct-20,08-Mar-29,Production Technician II,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,14-10-1975,MA,Laborer,Female,8690,White,Single,Fully Meets,3
21-Feb-19,09-Nov-22,Production Technician I,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,09-07-2001,MA,Technician,Female,1015,Other,Divorced,Fully Meets,2
06-Aug-23,31-Jul-29,Area Sales Manager,WBL,Terminated for Cause,Part-Time,Zone A,Part-Time,Unk,Appear reality artist there understand.,IT/IS,Fielders,25-09-1967,MA,Engineer,Male,1015,Other,Divorced,Fully Meets,5
06-Jul-23,20-Jun-21,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Involuntary,Better design cause yet history decide.,Production       ,General - Con,23-07-1993,MA,Engineer,Male,4628,Hispanic,Married,Fully Meets,3
11-Nov-22,19-Jul-20,IT Manager - Support,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Weight join evidence oil father.,Production       ,General - Eng,09-07-2001,MA,Mechanic,Male,1015,Hispanic,Divorced,Fully Meets,3
01-Sep-22,23-May-21,Area Sales Manager,CCDR,Active,Part-Time,Zone A,Temporary,Involuntary,That commercial east message peace.,Production       ,Project Management - Con,27-07-1967,MA,Program Manager,Female,1536,Other,Single,Fully Meets,5
11-Jan-22,01-Sep-21,IT Manager - DB,NEL,Active,Part-Time,Zone A,Full-Time,Voluntary,Build very significant imagine cell doctor.,Sales,Engineers,11-05-1969,MA,Engineer,Female,26406,White,Single,Fully Meets,3
27-Nov-22,16-May-22,Production Technician I,MSC,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,16-04-1999,MA,Laborer,Male,38013,Other,Widowed,Fully Meets,1
29-Jun-19,25-Dec-18,Software Engineer,EW,Terminated for Cause,Part-Time,Zone A,Full-Time,Unk,,Sales,General - Sga,22-04-1964,MA,Driver,Male,28854,Other,Widowed,Exceeds,4
10-Nov-22,09-Nov-20,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Driller,Male,1015,Asian,Divorced,Fully Meets,3
01-Jul-20,30-Jul-29,Area Sales Manager,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,,IT/IS,Wireline Construction,23-09-1988,MA,Laborer,Female,1015,Hispanic,Married,Fully Meets,3
19-Jul-22,05-Dec-20,Production Technician II,TNS,Active,Part-Time,Zone C,Full-Time,Resignation,Too former relationship risk.,IT/IS,Field Operations,09-07-2001,MA,Model Assistant,Male,1015,Hispanic,Married,Fully Meets,4
31-Oct-22,25-Nov-29,Production Technician I,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,Upon writer black.,Sales,General - Sga,07-08-1999,MA,Manager,Female,23047,White,Divorced,Fully Meets,2
23-Nov-18,25-Dec-18,Area Sales Manager,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Unk,Can last meet shake imagine he.,Production       ,Field Operations,22-06-1971,MA,Technician,Male,7271,Asian,Married,Exceeds,5
07-Dec-22,25-Dec-18,Area Sales Manager,CCDR,Future Start,Part-Time,Zone A,Temporary,Unk,Visit you let sort amount visit.,Production       ,Fielders,15-08-1991,MA,Administrator,Male,73624,White,Married,Needs Improvement,1
25-Nov-20,16-Apr-29,Production Technician I,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Executive Office,Finance & Accounting,11-10-2000,MA,Foreman,Female,4506,Hispanic,Divorced,Exceeds,2
16-Feb-22,27-Oct-20,Area Sales Manager,EW,Voluntarily Terminated,Full-Time,Zone A,Temporary,Unk,Where forward evening huge cost share eat.,Production       ,Engineers,09-07-2001,MA,Coordinator,Male,1015,Black,Single,Fully Meets,2
12-Jan-20,13-Apr-22,Data Analyst ,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Project Manager,Female,1830,Other,Widowed,Fully Meets,2
06-Aug-23,20-May-29,Area Sales Manager,CCDR,Active,Contract,Zone A,Full-Time,Unk,Anyone include world claim up.,Production       ,Engineers,17-03-1961,MA,Foreman,Female,41349,Other,Married,Fully Meets,2
06-Aug-23,25-Dec-18,Production Technician I,EW,Future Start,Contract,Zone B,Full-Time,Unk,Who few sport business various.,Production       ,Wireline Construction,23-04-1960,MA,Engineer,Male,22092,Other,Married,Fully Meets,1
27-Sep-19,25-Dec-18,Production Manager,NEL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Engineer,Male,40029,White,Widowed,Fully Meets,1
21-Feb-20,25-Dec-18,Production Technician I,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Leader specific wife appear art they.,Production       ,Yard (Material Handling),28-02-1951,AZ,Supervisor,Female,1015,Hispanic,Widowed,Fully Meets,2
10-Apr-22,25-Dec-18,IT Support,PYZ,Active,Part-Time,Zone A,Full-Time,Voluntary,Fill outside then discuss table.,Production       ,Field Operations,15-01-1988,MA,Attendant,Female,1015,Asian,Widowed,Exceeds,3
30-Dec-19,19-Nov-29,Production Manager,PYZ,Active,Part-Time,Zone C,Full-Time,Resignation,Never whatever loss economic off without cause.,Production       ,Catv,08-03-1998,MA,Laborer,Female,30285,Hispanic,Married,Fully Meets,5
22-Nov-19,28-Sep-22,Production Manager,BPC,Active,Contract,Zone A,Full-Time,Voluntary,Sense station management factor.,Production       ,Splicing,09-07-2001,TN,Splicer,Male,6690,Black,Divorced,Fully Meets,3
17-Jul-23,25-Dec-18,IT Manager - Support,WBL,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Too within that room.,IT/IS,General - Con,21-01-1989,MA,Lineman,Male,15556,White,Married,Fully Meets,2
03-Aug-23,25-Dec-18,Production Technician II,MSC,Active,Contract,Zone C,Full-Time,Involuntary,,Production       ,Field Operations,09-07-2001,TX,Groundman,Male,16907,Other,Married,Fully Meets,2
28-Feb-21,15-Mar-29,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Voluntary,,Production       ,General - Con,31-05-1980,MA,Foreman,Female,42898,Black,Divorced,Fully Meets,1
04-Nov-22,12-Feb-29,Area Sales Manager,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,09-07-2001,MA,Assistant,Female,1015,Other,Single,Fully Meets,3
08-May-23,28-Mar-29,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Unk,Smile most around.,Production       ,General - Con,08-08-1985,MA,Engineer,Male,47441,Hispanic,Widowed,Fully Meets,3
08-Feb-23,15-Nov-29,Production Technician I,EW,Active,Full-Time,Zone B,Full-Time,Resignation,,Production       ,Aerial,04-06-1994,MA,Project Manager,Male,1015,Asian,Married,Fully Meets,3
06-Jul-22,10-Jul-20,Production Technician I,PL,Active,Full-Time,Zone A,Part-Time,Resignation,Above fight animal support beautiful.,Production       ,Field Operations,24-06-1970,MA,Laborer,Female,60960,Black,Married,Fully Meets,5
25-Oct-19,23-Aug-21,Production Technician I,BPC,Active,Contract,Zone C,Part-Time,Involuntary,,Production       ,Field Operations,29-04-1997,MA,Project Manager,Female,11972,Asian,Widowed,Fully Meets,4
04-Aug-20,23-Nov-20,Production Technician I,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,He four soldier employee central term.,Production       ,Field Operations,15-11-1974,MA,Technician,Female,9557,Other,Widowed,Fully Meets,3
16-Mar-23,22-Oct-29,Data Analyst,CCDR,Active,Part-Time,Zone A,Temporary,Unk,Great relate within you. Red bill unit school.,Production       ,Wireline Construction,06-10-1994,MA,Administrator,Female,1015,Other,Single,Fully Meets,3
20-Jun-22,12-May-19,Production Technician I,PYZ,Active,Contract,Zone B,Part-Time,Involuntary,Information race relate rich poor already make.,Production       ,Engineers,05-06-1970,MA,Laborer,Male,4335,Asian,Widowed,Fully Meets,3
13-Feb-22,25-Aug-29,Production Technician I,NEL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Unk,Official minute everyone level thing economic.,Production       ,Fielders,08-04-2001,MA,Operator,Female,1015,Hispanic,Married,Fully Meets,3
07-Oct-22,30-Jul-20,Senior BI Developer,MSC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,29-03-2000,MA,Technician,Female,7633,Other,Single,Needs Improvement,3
29-Mar-23,05-Aug-29,Sr. DBA,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,,Production       ,Field Operations,26-03-1997,MA,Billing,Female,47661,White,Widowed,Fully Meets,2
16-Oct-20,04-Jul-29,Production Technician I,PL,Active,Contract,Zone C,Part-Time,Involuntary,,Production       ,General - Con,06-03-1997,MA,Planner,Female,10989,Other,Single,Fully Meets,5
02-Mar-23,05-May-21,Production Technician I,PYZ,Active,Contract,Zone A,Temporary,Unk,Stand cut knowledge staff course than class.,Production       ,General - Con,09-07-2001,MA,Laborer,Male,1015,Other,Single,Exceeds,4
17-Apr-22,12-Nov-21,IT Support,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Out always about must with ago here.,IT/IS,General - Eng,19-03-1994,KY,Director,Female,1015,Asian,Married,Fully Meets,1
06-Aug-23,04-Mar-29,Production Manager,BPC,Active,Full-Time,Zone B,Full-Time,Unk,Audience deal cost figure student might let.,Production       ,Shop (Fleet),13-03-1958,MA,Administrator,Male,1015,Hispanic,Widowed,Fully Meets,3
11-Nov-21,14-Mar-22,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Unk,Strategy word southern.,Production       ,Field Operations,09-07-2001,MA,Director,Male,20526,Hispanic,Married,Fully Meets,2
22-Feb-22,25-Dec-18,Production Technician II,PL,Active,Part-Time,Zone C,Full-Time,Unk,Production several care various seek.,Production       ,Field Operations,19-01-2000,MA,Engineer,Male,33011,Black,Married,Fully Meets,3
09-May-20,10-Aug-19,Production Technician I,TNS,Active,Part-Time,Zone C,Full-Time,Voluntary,,Sales,Field Operations,18-10-1958,MA,Operator,Female,57409,Hispanic,Married,Fully Meets,3
06-Aug-23,20-Oct-20,Production Manager,BPC,Active,Part-Time,Zone C,Part-Time,Retirement,Price card crime. Beautiful travel world treat.,IT/IS,Fielders,14-05-2001,CA,Foreman,Male,40863,Black,Widowed,Fully Meets,3
01-May-21,25-Dec-18,Area Sales Manager,PL,Active,Contract,Zone C,Part-Time,Voluntary,,Sales,Field Operations,11-08-1965,MA,Foreman,Male,1015,Asian,Divorced,Fully Meets,3
06-Feb-23,01-May-19,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Full-Time,Involuntary,,Production       ,Finance & Accounting,05-08-1995,MA,Supervisor,Female,1015,Asian,Married,Fully Meets,4
13-May-21,25-Dec-18,Production Manager,EW,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,,Production       ,Field Operations,24-02-1970,MA,Splicer,Female,1015,Hispanic,Widowed,Fully Meets,3
14-Dec-20,11-Feb-29,Area Sales Manager,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,Issue teacher page true relate. Fight out learn.,Production       ,General - Sga,09-07-2001,MA,Technician,Female,6850,White,Married,Fully Meets,3
20-Mar-22,25-Dec-18,Production Manager,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Wireline Construction,09-07-2001,MT,Foreman,Female,1015,White,Single,Fully Meets,4
11-Jun-22,10-Feb-29,Production Technician I,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,08-02-1970,CT,Engineer,Female,9356,Other,Divorced,Fully Meets,3
12-Dec-22,14-Dec-28,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,24-07-1972,MA,Laborer,Female,2450,Other,Married,Fully Meets,1
29-Apr-23,25-Dec-18,Director of Sales,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,General - Eng,14-07-1973,MA,Technician,Male,28922,White,Married,Fully Meets,3
23-Jan-22,27-Jul-22,Production Manager,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,05-01-1994,MA,Foreman,Female,8441,Hispanic,Single,Fully Meets,2
30-Nov-20,18-Sep-21,Production Technician I,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,Upon writer black.,Admin Offices,Field Operations,04-10-1996,MA,Drafter,Male,28259,White,Single,Fully Meets,2
09-May-19,08-Jul-22,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Involuntary,,Production       ,Field Operations,09-07-2001,MA,Specialist,Female,68708,Hispanic,Widowed,Fully Meets,2
16-Dec-20,04-Nov-21,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Involuntary,,Sales,Wireless,07-03-1968,MA,Laborer,Female,1015,Other,Married,Fully Meets,4
15-May-20,07-Aug-29,Area Sales Manager,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Sga,06-05-1950,MA,Executive Assistant,Male,2776,Asian,Single,Fully Meets,1
03-Dec-20,10-Feb-23,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Unk,By small force myself team industry.,Production       ,Field Operations,09-07-2001,MA,Technician,Male,23945,White,Single,Fully Meets,3
16-Oct-21,14-Feb-29,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Voluntary,Her office place.,Production       ,Splicing,09-07-2001,MA,Specialist,Female,3417,Asian,Divorced,Fully Meets,3
02-Jan-22,25-Dec-18,President & CEO,WBL,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Unk,,Production       ,Underground,09-07-2001,MA,Engineer,Female,2754,Asian,Married,Fully Meets,3
24-Dec-22,25-Dec-18,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Improve center sure Mr respond for recent.,Production       ,Isp,21-05-1995,MA,Apprentice,Female,22235,Other,Widowed,Fully Meets,3
07-Dec-21,25-Dec-18,Production Technician I,TNS,Active,Full-Time,Zone A,Temporary,Involuntary,Factor strategy defense citizen.,IT/IS,Field Operations,12-02-1993,MA,Lineman,Male,1015,Asian,Married,Fully Meets,2
30-Jun-22,19-Jul-29,Production Technician I,PYZ,Active,Part-Time,Zone A,Part-Time,Retirement,Look dark travel herself election college what.,Production       ,Finance & Accounting,10-03-1982,MA,Technician,Female,1015,Hispanic,Widowed,Fully Meets,3
13-May-19,20-May-29,Software Engineer,TNS,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Cause military a sense. Doctor property may.,Production       ,Field Operations,05-12-1985,MA,Engineer,Female,17364,White,Divorced,Exceeds,3
11-Aug-20,25-Dec-18,Area Sales Manager,TNS,Active,Contract,Zone B,Temporary,Retirement,,Production       ,Wireline Construction,09-07-2001,MA,Manager,Female,1015,Hispanic,Widowed,Fully Meets,5
20-Oct-22,06-Oct-29,IT Director,PYZ,Active,Full-Time,Zone C,Temporary,Unk,Man issue never strategy will maintain resource.,Production       ,General - Con,26-07-1998,MA,Laborer,Male,8806,Asian,Single,Exceeds,3
30-Jun-20,08-Dec-21,Production Manager,WBL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Underground,17-05-1990,MA,Splicer,Female,1015,White,Widowed,Fully Meets,3
20-Feb-19,25-Dec-18,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Construction Manager,Female,1015,White,Single,Fully Meets,1
11-Nov-21,18-Mar-19,IT Manager - Support,PL,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Value class especially.,Software Engineering,Project Management - Con,07-02-2000,MA,Manager,Female,24440,Other,Divorced,Fully Meets,2
25-Nov-22,23-Nov-22,Production Technician I,SVG,Active,Contract,Zone A,Temporary,Resignation,,Admin Offices,Catv,19-01-1957,MA,Laborer,Male,1015,Asian,Married,Fully Meets,5
10-Jun-23,26-Mar-29,Sales Manager,WBL,Active,Full-Time,Zone A,Temporary,Involuntary,,Sales,Field Operations,03-07-1975,MA,Splicer,Female,10166,Hispanic,Single,Fully Meets,3
04-May-20,25-Dec-18,Administrative Assistant,PL,Active,Full-Time,Zone B,Part-Time,Involuntary,,Production       ,Field Operations,09-07-2001,MA,Foreman,Female,12899,Black,Divorced,Fully Meets,3
10-Jun-21,19-Apr-29,Software Engineer,CCDR,Active,Full-Time,Zone C,Part-Time,Resignation,Size manager receive decide attention play plant.,Production       ,Engineers,21-08-1967,CT,Laborer,Male,21482,Black,Single,Fully Meets,2
01-Sep-20,10-Sep-19,Production Technician I,TNS,Active,Part-Time,Zone B,Temporary,Voluntary,Suddenly myself debate official training three.,Production       ,Executive,09-07-2001,MA,Lineman,Male,1015,Hispanic,Single,Fully Meets,3
02-Jan-23,25-Dec-18,Area Sales Manager,EW,Active,Contract,Zone A,Temporary,Retirement,,Production       ,General - Eng,09-07-2001,MA,Technician,Male,13264,Black,Widowed,Fully Meets,2
08-Apr-22,11-Feb-19,Network Engineer,SVG,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Glass effort however relate partner lay what.,Production       ,Splicing,15-04-1978,CO,Administration,Female,1015,Asian,Single,PIP,4
12-Sep-21,25-Jul-21,Production Technician I,PYZ,Future Start,Contract,Zone B,Temporary,Retirement,Hot stage record listen cost against.,Sales,Yard (Material Handling),05-06-1969,NY,Project Manager,Female,1015,Black,Widowed,Fully Meets,3
11-Apr-19,08-Jan-21,Area Sales Manager,BPC,Active,Part-Time,Zone C,Part-Time,Resignation,Determine building society soldier.,Production       ,People Services,13-11-1994,TN,Drafter,Male,44612,White,Divorced,Exceeds,2
28-Mar-22,25-Dec-18,Sales Manager,MSC,Active,Full-Time,Zone C,Full-Time,Voluntary,Simply game everyone despite line.,Software Engineering,Field Operations,09-07-2001,MA,Laborer,Female,1015,Black,Married,Needs Improvement,3
04-Nov-22,14-Jun-21,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Sga,25-05-1966,MA,Project Manager,Female,46310,Asian,Widowed,Exceeds,2
08-Feb-20,08-Mar-20,Production Technician I,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Laborer,Female,1015,Asian,Single,Fully Meets,4
16-Jul-20,08-May-22,Production Technician I,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,09-07-2001,MA,Project Manager,Male,50278,Hispanic,Widowed,Needs Improvement,5
