Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
reason_15,month_10,day_3,season_2,220,30,1970-01-01,30,330.991825015681,100,1,education_1,son_0,1,0,pet_4,96,181,24,1970-01-01
reason_28,month_11,day_6,season_2,208,40,1970-01-01,34,286.4776671862733,90,1,education_4,son_4,1,0,pet_2,102,192,38,1970-01-01
reason_16,month_11,day_3,season_2,145,23,1970-01-01,52,303.53830874368606,93,0,education_3,son_1,1,1,pet_5,75,167,27,1970-01-01
reason_5,month_1,day_5,season_3,154,6,1970-01-01,57,242.98839492261848,91,1,education_4,son_4,0,1,pet_8,65,166,29,1970-01-01
reason_25,month_0,day_2,season_3,128,14,1970-01-01,49,362.10432489719926,88,1,education_2,son_2,1,0,pet_5,62,172,20,1970-01-01
reason_13,month_10,day_6,season_2,300,46,1970-01-01,44,374.7150698648139,97,0,education_1,son_0,1,0,pet_1,104,190,25,1970-01-01
reason_1,month_9,day_4,season_2,370,45,1970-01-01,46,233.16333977766047,98,1,education_2,son_2,1,1,pet_8,83,185,37,1970-01-01
reason_21,month_4,day_5,season_4,287,50,1970-01-01,30,244.99525406399212,82,1,education_2,son_1,1,0,pet_8,73,189,21,1970-01-01
reason_1,month_0,day_4,season_2,255,49,1970-01-01,40,290.02749873179255,91,1,education_1,son_4,1,1,pet_4,87,171,23,1970-01-01
reason_13,month_2,day_5,season_3,199,21,1970-01-01,51,372.0668451438834,94,0,education_2,son_4,0,0,pet_4,75,180,19,1970-01-01
reason_26,month_3,day_6,season_1,196,20,1970-01-01,43,337.46636391351694,84,0,education_1,son_3,1,1,pet_4,81,190,21,1970-01-01
reason_2,month_3,day_3,season_1,167,13,1970-01-01,37,247.58944054483433,88,0,education_1,son_3,0,1,pet_2,75,167,19,1970-01-01
reason_19,month_0,day_5,season_1,242,41,1970-01-01,29,288.4569619370476,90,1,education_2,son_4,0,0,pet_4,85,184,35,1970-01-01
reason_19,month_1,day_2,season_3,284,19,1970-01-01,34,215.9396324087267,84,0,education_1,son_1,0,1,pet_5,56,186,32,1970-01-01
reason_13,month_10,day_4,season_3,186,42,1970-01-01,51,271.35353196624555,95,0,education_1,son_0,1,1,pet_0,86,175,38,1970-01-01
reason_26,month_2,day_4,season_3,318,38,1970-01-01,32,275.684001066792,89,1,education_1,son_3,0,0,pet_4,60,188,38,1970-01-01
reason_17,month_5,day_2,season_3,226,49,1970-01-01,34,274.96461391481006,86,1,education_4,son_3,1,0,pet_8,97,168,23,1970-01-01
reason_17,month_9,day_2,season_1,133,47,1970-01-01,58,347.8374515913912,95,1,education_3,son_1,0,1,pet_1,108,171,25,1970-01-01
reason_10,month_5,day_5,season_4,366,12,1970-01-01,58,316.3086132790097,94,1,education_4,son_2,0,1,pet_0,77,183,36,1970-01-01
reason_19,month_7,day_2,season_3,204,32,1970-01-01,42,266.1572347346777,82,0,education_1,son_1,0,0,pet_8,78,195,36,1970-01-01
reason_6,month_8,day_5,season_2,290,22,1970-01-01,50,288.272438632545,83,1,education_4,son_1,0,1,pet_1,103,191,35,1970-01-01
reason_6,month_10,day_6,season_2,126,11,1970-01-01,50,339.86562062274373,92,1,education_3,son_4,1,1,pet_0,79,180,37,1970-01-01
reason_8,month_2,day_6,season_4,325,14,1970-01-01,36,325.07421752643324,94,0,education_4,son_0,1,0,pet_2,71,174,30,1970-01-01
reason_23,month_8,day_2,season_3,326,16,1970-01-01,41,337.44485762132774,91,0,education_2,son_4,0,1,pet_0,94,194,37,1970-01-01
reason_24,month_8,day_3,season_2,143,33,1970-01-01,27,338.9705815594095,91,0,education_3,son_3,0,0,pet_5,64,166,37,1970-01-01
reason_9,month_7,day_5,season_1,212,17,1970-01-01,47,377.763610260967,92,1,education_1,son_3,1,1,pet_0,94,192,27,1970-01-01
reason_25,month_6,day_4,season_2,254,32,1970-01-01,47,335.4994064683958,97,1,education_2,son_0,1,1,pet_8,66,181,36,1970-01-01
reason_9,month_5,day_6,season_4,145,12,1970-01-01,34,282.5156990729185,89,1,education_4,son_4,1,0,pet_5,62,163,29,1970-01-01
reason_13,month_9,day_3,season_3,130,10,1970-01-01,38,209.10613144991365,87,1,education_3,son_1,0,0,pet_0,97,180,35,1970-01-01
reason_19,month_7,day_5,season_4,262,5,1970-01-01,43,208.00157459027554,100,0,education_1,son_1,1,1,pet_5,68,196,22,1970-01-01
reason_1,month_9,day_4,season_3,202,49,1970-01-01,58,269.73984309870076,100,1,education_2,son_0,1,1,pet_0,105,180,33,1970-01-01
reason_11,month_4,day_2,season_1,202,8,1970-01-01,51,255.23376623261396,96,0,education_2,son_3,1,0,pet_0,72,191,19,1970-01-01
reason_19,month_4,day_4,season_3,259,17,1970-01-01,35,312.1855216890715,87,1,education_2,son_1,1,1,pet_8,56,178,23,1970-01-01
reason_18,month_10,day_3,season_2,383,33,1970-01-01,55,342.138126847036,86,0,education_3,son_0,1,0,pet_5,95,164,26,1970-01-01
reason_19,month_7,day_6,season_3,374,52,1970-01-01,35,221.6054123752836,91,1,education_4,son_2,1,0,pet_5,107,196,24,1970-01-01
reason_1,month_7,day_5,season_3,243,13,1970-01-01,38,267.3579631144416,86,1,education_2,son_0,1,1,pet_8,90,175,21,1970-01-01
reason_18,month_7,day_5,season_2,310,24,1970-01-01,49,264.9918485982281,91,1,education_4,son_4,1,0,pet_4,65,178,31,1970-01-01
reason_12,month_1,day_3,season_1,206,9,1970-01-01,34,336.7923815119697,85,0,education_1,son_0,1,1,pet_0,98,181,37,1970-01-01
reason_22,month_5,day_6,season_1,295,11,1970-01-01,28,344.15619109060185,97,0,education_3,son_2,0,1,pet_4,70,196,27,1970-01-01
reason_24,month_3,day_3,season_3,131,12,1970-01-01,46,277.42298380738066,92,1,education_1,son_2,0,0,pet_5,56,189,28,1970-01-01
reason_12,month_1,day_4,season_2,339,5,1970-01-01,29,250.6388594328531,82,0,education_2,son_3,0,0,pet_2,103,171,22,1970-01-01
reason_28,month_6,day_4,season_4,295,50,1970-01-01,37,284.1759597686636,88,0,education_2,son_0,0,0,pet_5,101,171,28,1970-01-01
reason_8,month_2,day_4,season_1,198,45,1970-01-01,28,249.9456313031371,94,1,education_4,son_3,1,1,pet_2,89,174,26,1970-01-01
reason_1,month_10,day_2,season_1,123,9,1970-01-01,27,335.90508378284585,83,1,education_3,son_3,1,0,pet_5,87,184,37,1970-01-01
reason_14,month_1,day_3,season_3,143,28,1970-01-01,55,240.4749297711452,86,1,education_4,son_2,0,0,pet_0,88,170,25,1970-01-01
reason_9,month_0,day_4,season_1,197,33,1970-01-01,46,219.53699062117852,100,1,education_2,son_3,0,0,pet_8,63,172,24,1970-01-01
reason_27,month_8,day_4,season_4,275,12,1970-01-01,39,229.88686224134847,95,1,education_4,son_1,0,0,pet_4,75,181,30,1970-01-01
reason_1,month_2,day_5,season_2,245,31,1970-01-01,36,290.4802725104775,96,1,education_3,son_2,1,1,pet_1,86,191,37,1970-01-01
reason_6,month_2,day_3,season_2,158,43,1970-01-01,54,229.0576366756924,90,0,education_1,son_2,0,1,pet_8,63,182,19,1970-01-01
reason_12,month_3,day_3,season_2,254,10,1970-01-01,46,342.953709892853,92,0,education_1,son_4,1,1,pet_4,66,171,29,1970-01-01
reason_1,month_2,day_2,season_4,151,9,1970-01-01,33,222.68347688967222,84,0,education_1,son_1,0,1,pet_1,92,191,31,1970-01-01
reason_24,month_7,day_6,season_2,305,30,1970-01-01,53,214.40519081272433,92,1,education_2,son_2,1,0,pet_0,74,185,31,1970-01-01
reason_26,month_7,day_3,season_2,316,48,1970-01-01,53,308.203216520924,86,1,education_3,son_4,1,0,pet_1,94,175,29,1970-01-01
reason_18,month_12,day_2,season_4,273,10,1970-01-01,55,275.473616401843,100,1,education_4,son_2,1,0,pet_5,90,180,38,1970-01-01
reason_1,month_12,day_5,season_4,243,37,1970-01-01,40,222.6520585708237,95,1,education_2,son_2,0,1,pet_1,68,194,29,1970-01-01
reason_14,month_4,day_4,season_3,260,5,1970-01-01,56,341.0848018439187,92,1,education_2,son_0,0,0,pet_0,72,180,19,1970-01-01
reason_19,month_1,day_3,season_3,305,52,1970-01-01,27,286.1252101923867,98,1,education_1,son_1,1,0,pet_1,95,171,29,1970-01-01
reason_2,month_9,day_2,season_4,369,10,1970-01-01,39,350.55196232391353,81,1,education_4,son_1,0,1,pet_1,87,178,36,1970-01-01
reason_23,month_11,day_2,season_1,229,45,1970-01-01,48,336.2408091246857,90,1,education_4,son_3,0,0,pet_4,68,189,32,1970-01-01
reason_28,month_10,day_3,season_2,276,49,1970-01-01,31,302.84319166387513,89,1,education_2,son_3,0,0,pet_2,108,165,30,1970-01-01
reason_24,month_3,day_3,season_4,356,21,1970-01-01,50,320.86735861781096,84,0,education_4,son_2,0,1,pet_2,99,176,33,1970-01-01
reason_16,month_2,day_5,season_2,318,32,1970-01-01,36,283.2809337374626,93,1,education_2,son_4,0,1,pet_0,68,180,21,1970-01-01
reason_24,month_0,day_4,season_2,375,23,1970-01-01,39,376.62584337709404,90,0,education_4,son_3,1,0,pet_0,57,195,26,1970-01-01
reason_17,month_3,day_3,season_2,342,11,1970-01-01,57,292.9502802320237,85,0,education_1,son_4,0,1,pet_0,83,180,37,1970-01-01
reason_9,month_11,day_3,season_3,242,43,1970-01-01,32,328.15207342178473,82,0,education_1,son_3,0,0,pet_0,65,170,34,1970-01-01
reason_28,month_2,day_4,season_3,260,37,1970-01-01,40,364.89264135109204,94,0,education_4,son_4,0,1,pet_1,87,195,29,1970-01-01
reason_19,month_0,day_6,season_1,149,42,1970-01-01,30,266.6994807340239,87,1,education_1,son_1,0,0,pet_4,84,182,37,1970-01-01
reason_7,month_0,day_5,season_2,240,33,1970-01-01,35,262.7850749188195,85,0,education_3,son_1,0,0,pet_1,57,164,23,1970-01-01
reason_21,month_10,day_2,season_4,318,7,1970-01-01,41,346.4555138236697,91,0,education_4,son_0,1,1,pet_0,80,169,35,1970-01-01
reason_21,month_3,day_4,season_2,138,41,1970-01-01,46,280.5208291989419,88,1,education_1,son_4,0,0,pet_4,70,194,28,1970-01-01
reason_11,month_7,day_6,season_4,286,47,1970-01-01,41,249.08059934759265,99,1,education_1,son_0,0,1,pet_1,77,174,29,1970-01-01
reason_21,month_10,day_4,season_3,292,34,1970-01-01,50,374.4734958803621,82,1,education_4,son_2,1,0,pet_8,62,176,27,1970-01-01
reason_25,month_6,day_4,season_1,160,44,1970-01-01,34,211.8793442173045,86,0,education_1,son_2,1,1,pet_5,64,167,32,1970-01-01
reason_26,month_1,day_5,season_2,365,16,1970-01-01,31,244.39908770395178,100,1,education_1,son_2,0,0,pet_2,95,177,21,1970-01-01
reason_23,month_4,day_2,season_2,334,36,1970-01-01,58,308.3443807279451,83,1,education_1,son_4,0,1,pet_5,71,168,30,1970-01-01
reason_18,month_3,day_5,season_2,312,34,1970-01-01,50,216.41733959903885,85,0,education_3,son_2,0,1,pet_0,88,189,37,1970-01-01
reason_18,month_5,day_6,season_1,327,36,1970-01-01,45,219.668838731398,96,0,education_2,son_0,0,0,pet_8,96,178,32,1970-01-01
reason_16,month_3,day_2,season_4,119,33,1970-01-01,42,217.0660087194282,96,1,education_2,son_0,0,1,pet_5,62,187,33,1970-01-01
reason_14,month_12,day_3,season_2,358,28,1970-01-01,30,341.32216716553387,93,0,education_1,son_4,0,0,pet_2,64,191,23,1970-01-01
reason_10,month_10,day_6,season_4,264,39,1970-01-01,27,264.2915820441972,99,1,education_3,son_3,1,0,pet_2,68,170,23,1970-01-01
reason_5,month_6,day_4,season_4,130,17,1970-01-01,29,250.48836311621653,84,1,education_1,son_2,0,1,pet_1,106,187,34,1970-01-01
reason_27,month_7,day_5,season_3,337,17,1970-01-01,47,263.4072759158003,84,0,education_2,son_1,0,1,pet_2,92,169,24,1970-01-01
reason_1,month_5,day_3,season_2,200,33,1970-01-01,32,216.9287000537159,86,0,education_2,son_1,0,0,pet_1,93,168,36,1970-01-01
reason_5,month_10,day_2,season_2,132,39,1970-01-01,29,222.55486869950366,94,1,education_4,son_4,0,0,pet_0,71,196,32,1970-01-01
reason_11,month_5,day_6,season_4,139,50,1970-01-01,50,230.70297032898563,92,1,education_2,son_3,1,1,pet_2,85,179,32,1970-01-01
reason_17,month_5,day_3,season_2,175,10,1970-01-01,47,327.2137076932843,88,0,education_1,son_2,1,0,pet_1,101,188,24,1970-01-01
reason_23,month_1,day_4,season_2,237,16,1970-01-01,30,223.20190520252282,91,1,education_4,son_3,0,0,pet_2,71,171,26,1970-01-01
reason_10,month_11,day_4,season_1,375,28,1970-01-01,35,223.46191644113662,97,0,education_2,son_0,1,1,pet_1,56,165,22,1970-01-01
reason_8,month_11,day_5,season_3,340,13,1970-01-01,42,261.9283851350897,100,1,education_3,son_1,0,1,pet_1,70,166,20,1970-01-01
reason_16,month_9,day_2,season_1,351,28,1970-01-01,31,261.1235643746797,99,1,education_2,son_2,1,1,pet_4,73,164,37,1970-01-01
reason_6,month_12,day_3,season_1,121,51,1970-01-01,40,344.5239206212585,92,0,education_4,son_2,1,1,pet_1,100,193,29,1970-01-01
reason_26,month_12,day_3,season_2,170,9,1970-01-01,41,343.5166074570666,94,1,education_3,son_2,1,1,pet_8,103,164,29,1970-01-01
reason_5,month_6,day_3,season_3,207,33,1970-01-01,49,229.2763325330466,88,1,education_4,son_2,1,1,pet_5,101,163,22,1970-01-01
reason_12,month_11,day_2,season_4,259,26,1970-01-01,55,326.7575524750289,83,1,education_1,son_1,0,1,pet_4,101,194,36,1970-01-01
reason_17,month_9,day_6,season_4,296,52,1970-01-01,31,215.32328692571198,90,1,education_3,son_0,0,0,pet_1,97,187,20,1970-01-01
reason_13,month_11,day_2,season_4,239,16,1970-01-01,31,262.78605849642014,92,1,education_2,son_4,0,0,pet_0,72,171,34,1970-01-01
reason_13,month_7,day_2,season_3,329,19,1970-01-01,57,209.45296146525217,82,0,education_2,son_4,0,0,pet_8,56,176,24,1970-01-01
reason_9,month_12,day_4,season_4,164,49,1970-01-01,36,327.90025724904785,89,1,education_1,son_2,1,0,pet_4,66,188,23,1970-01-01
reason_11,month_8,day_2,season_4,230,51,1970-01-01,45,317.4587680264858,100,0,education_4,son_4,1,1,pet_8,98,183,32,1970-01-01
reason_14,month_2,day_2,season_2,279,23,1970-01-01,58,224.69888941705057,89,0,education_4,son_0,1,0,pet_8,81,164,38,1970-01-01
reason_7,month_6,day_3,season_3,245,25,1970-01-01,42,225.71226348647946,85,0,education_2,son_2,1,0,pet_2,74,168,29,1970-01-01
reason_9,month_2,day_6,season_1,271,45,1970-01-01,32,230.21024254607408,96,1,education_2,son_2,0,1,pet_2,87,176,21,1970-01-01
reason_9,month_8,day_3,season_1,335,7,1970-01-01,37,220.93061228504456,86,1,education_2,son_2,1,0,pet_4,102,173,38,1970-01-01
reason_15,month_1,day_4,season_3,122,47,1970-01-01,45,269.1370089834535,94,1,education_4,son_2,0,1,pet_5,82,184,23,1970-01-01
reason_2,month_0,day_4,season_1,134,32,1970-01-01,53,345.0769090747964,91,0,education_3,son_0,1,1,pet_1,99,185,22,1970-01-01
reason_10,month_7,day_2,season_1,300,47,1970-01-01,34,363.0308264614033,85,1,education_1,son_0,1,1,pet_2,69,177,25,1970-01-01
reason_13,month_2,day_6,season_2,317,5,1970-01-01,32,290.1597978533126,82,1,education_1,son_3,1,1,pet_8,106,183,31,1970-01-01
reason_17,month_3,day_4,season_3,385,37,1970-01-01,29,263.21695312740223,84,1,education_3,son_2,0,0,pet_4,93,192,22,1970-01-01
reason_0,month_9,day_2,season_4,334,46,1970-01-01,57,328.6577577664366,83,0,education_3,son_2,0,0,pet_8,86,185,30,1970-01-01
reason_13,month_3,day_2,season_4,324,19,1970-01-01,54,294.395006110804,82,0,education_2,son_3,1,0,pet_8,75,174,28,1970-01-01
reason_2,month_3,day_5,season_3,372,22,1970-01-01,57,347.3721674876421,90,0,education_2,son_4,0,0,pet_0,60,190,34,1970-01-01
reason_8,month_1,day_6,season_2,341,12,1970-01-01,30,318.15733268915363,94,1,education_1,son_1,0,1,pet_2,62,163,24,1970-01-01
reason_13,month_9,day_4,season_1,223,52,1970-01-01,40,324.5430350341499,97,0,education_3,son_1,0,0,pet_1,84,181,19,1970-01-01
reason_8,month_4,day_2,season_2,324,43,1970-01-01,38,317.0872695042659,94,0,education_3,son_3,1,1,pet_5,103,180,26,1970-01-01
reason_26,month_8,day_6,season_2,245,43,1970-01-01,27,265.36750088795213,85,0,education_3,son_0,0,0,pet_1,69,168,31,1970-01-01
reason_10,month_2,day_4,season_3,356,27,1970-01-01,34,376.61678359639166,81,1,education_1,son_2,1,1,pet_2,83,167,35,1970-01-01
reason_11,month_6,day_3,season_3,299,9,1970-01-01,53,300.53275594416493,94,0,education_4,son_4,0,1,pet_4,101,172,26,1970-01-01
reason_4,month_0,day_5,season_4,144,11,1970-01-01,47,307.29458180751624,91,1,education_3,son_1,0,0,pet_8,59,171,27,1970-01-01
reason_23,month_2,day_3,season_2,233,21,1970-01-01,57,329.57402958548505,83,1,education_4,son_4,0,0,pet_1,106,185,21,1970-01-01
reason_3,month_6,day_2,season_3,312,14,1970-01-01,47,215.39111303300157,85,0,education_4,son_1,0,0,pet_0,75,165,30,1970-01-01
reason_19,month_5,day_3,season_2,121,37,1970-01-01,30,264.6673973768378,83,1,education_3,son_1,0,1,pet_5,101,177,23,1970-01-01
reason_11,month_3,day_2,season_1,379,9,1970-01-01,55,239.3662855331199,85,1,education_2,son_4,1,0,pet_4,69,195,27,1970-01-01
reason_11,month_5,day_2,season_4,237,29,1970-01-01,51,365.8509745436653,96,1,education_3,son_0,1,1,pet_8,70,174,26,1970-01-01
reason_26,month_9,day_5,season_2,239,33,1970-01-01,31,254.5752416794439,96,0,education_3,son_2,1,0,pet_2,96,176,27,1970-01-01
reason_11,month_0,day_4,season_4,368,19,1970-01-01,44,218.58613848944287,94,1,education_2,son_3,1,0,pet_0,100,177,22,1970-01-01
reason_25,month_9,day_6,season_3,277,48,1970-01-01,37,349.0888204436782,87,0,education_1,son_1,1,1,pet_4,72,172,36,1970-01-01
reason_3,month_0,day_2,season_3,316,42,1970-01-01,47,294.1865428988385,83,0,education_2,son_3,0,0,pet_1,101,188,33,1970-01-01
reason_24,month_0,day_3,season_1,245,27,1970-01-01,28,362.9184373473304,81,1,education_4,son_1,0,1,pet_2,91,180,31,1970-01-01
reason_2,month_9,day_5,season_2,268,21,1970-01-01,46,319.0352039793515,94,0,education_4,son_1,1,1,pet_5,93,174,28,1970-01-01
reason_25,month_6,day_6,season_4,300,13,1970-01-01,48,345.36844190994793,85,0,education_4,son_3,1,1,pet_4,104,188,23,1970-01-01
reason_13,month_3,day_5,season_1,167,19,1970-01-01,27,232.34865184331815,97,1,education_3,son_2,1,0,pet_5,65,195,30,1970-01-01
reason_12,month_12,day_6,season_1,243,29,1970-01-01,40,353.7155262299357,86,1,education_4,son_2,0,0,pet_4,70,174,24,1970-01-01
reason_27,month_10,day_5,season_3,256,20,1970-01-01,40,343.09357023495977,81,0,education_3,son_2,0,1,pet_1,98,186,36,1970-01-01
reason_28,month_2,day_2,season_2,274,52,1970-01-01,33,217.20780741607035,82,1,education_4,son_1,1,0,pet_4,77,176,23,1970-01-01
