StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
16-Jan-20,22-Feb-21,Production Technician I,TNS,Active,Contract,Zone A,Full-Time,Resignation,Reality line toward follow well able.,Production       ,Wireline Construction,27-06-1992,MA,Attendant,Female,12648,Asian,Married,Needs Improvement,3
18-Apr-23,08-Oct-23,Production Technician I,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Late least forward bill realize camera.,Production       ,Field Operations,13-11-1992,MA,Apprentice,Male,40961,Black,Divorced,Fully Meets,3
16-Jun-23,16-Jan-25,Senior BI Developer,WBL,Active,Contract,Zone A,Temporary,Unk,Beat hand ready reason development else doctor.,Production       ,Wireline Construction,06-08-1942,MA,Director,Female,21891,Black,Single,Fully Meets,4
22-Apr-23,15-Jan-27,Production Technician I,SVG,Active,Part-Time,Zone B,Full-Time,Unk,Practice school PM her help open tough.,Production       ,Billable Consultants,21-07-1992,MA,Project Coordinator,Male,12935,Black,Divorced,Fully Meets,3
20-Sep-19,05-Feb-20,Production Technician I,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,Star idea alone.,Production       ,Sales & Marketing,20-11-1994,MA,Ceo,Female,66721,White,Single,Fully Meets,4
23-Dec-18,07-Jun-29,Production Technician I,SVG,Active,Contract,Zone C,Part-Time,Unk,Half nice continue serious move lay itself.,Production       ,Aerial,22-10-1963,MA,Laborer,Female,97764,White,Divorced,Fully Meets,3
08-Apr-19,15-Feb-27,Area Sales Manager,MSC,Active,Part-Time,Zone C,Temporary,Unk,Learn staff above address.,Sales,Executive,22-04-1999,AL,Administrator,Male,96655,White,Married,Fully Meets,2
24-May-21,06-Jun-23,Production Technician I,CCDR,Future Start,Part-Time,Zone C,Temporary,Resignation,Soon glass reveal Republican could.,Production       ,Executive,20-09-1943,MA,Lineman,Male,86651,Other,Widowed,Fully Meets,4
22-Oct-20,04-Jan-19,Production Technician I,CCDR,Active,Part-Time,Zone C,Full-Time,Voluntary,Degree wish science when thing week old.,Production       ,Shop (Fleet),05-01-1977,MA,Business Development,Male,8889,Other,Single,Fully Meets,3
21-Jan-22,14-May-29,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Unk,Strategy word southern.,Production       ,Splicing,20-02-1981,MA,Project Manager,Female,65054,White,Widowed,Exceeds,5
27-Dec-19,16-Jun-20,Area Sales Manager,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Stuff different color how.,Sales,Splicing,15-03-1995,MA,Contracts,Male,47105,Other,Widowed,Needs Improvement,1
05-Dec-20,21-May-23,CIO,PL,Active,Part-Time,Zone A,Full-Time,Resignation,Law safe yard market likely wife case action.,Production       ,Aerial,05-02-1965,MA,Project Controls,Female,48860,Other,Widowed,Fully Meets,3
01-Feb-21,31-Mar-23,Area Sales Manager,PL,Voluntarily Terminated,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,20-07-1951,NH,Foreman,Male,56712,Hispanic,Single,Fully Meets,4
06-Jan-23,25-Jul-22,BI Director,CCDR,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Speak high idea reach both. Many policy rock six.,Production       ,Underground,05-12-1950,MA,Contracts,Male,10778,Other,Married,Fully Meets,2
01-Oct-21,05-Jun-26,Director of Sales,TNS,Active,Part-Time,Zone B,Full-Time,Unk,Treatment power card almost pretty sister.,Production       ,Aerial,05-04-1959,MA,Project Coordinator,Female,1233,Asian,Married,Fully Meets,2
18-Jul-23,02-May-23,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Suddenly myself debate official training three.,Production       ,General - Con,07-05-2001,MA,Laborer,Female,75720,Black,Married,Needs Improvement,3
23-Nov-20,19-Apr-26,Database Administrator,MSC,Active,Full-Time,Zone C,Full-Time,Unk,Keep many else little argue full the.,Production       ,General - Con,28-03-1966,MA,Associate,Female,34117,Other,Widowed,Fully Meets,3
06-Jan-23,08-Oct-19,IT Manager - DB,TNS,Future Start,Contract,Zone A,Temporary,Retirement,Look dark travel herself election college what.,Production       ,General - Con,30-04-1994,MA,Laborer,Female,32974,White,Single,Fully Meets,5
20-Jun-23,23-Jul-29,Principal Data Architect,CCDR,Active,Full-Time,Zone A,Temporary,Unk,Hold season meeting voice.,Executive Office,Engineers,31-07-1946,MA,Controller,Male,68006,Other,Divorced,Fully Meets,2
13-Feb-20,28-Sep-23,President & CEO,NEL,Future Start,Contract,Zone A,Full-Time,Resignation,Free town various cup. Animal may team hit.,Production       ,Project Management - Eng,23-06-1947,MA,Controller,Female,80085,Hispanic,Single,Fully Meets,2
17-Sep-18,01-Jan-19,Shared Services Manager,PL,Active,Contract,Zone A,Full-Time,Voluntary,Technology eight stage hold chance after police.,Production       ,Field Operations,05-10-1961,MA,Laborer,Female,17569,Asian,Widowed,Fully Meets,1
03-Oct-18,05-Feb-21,Sr. Accountant,EW,Future Start,Contract,Zone A,Part-Time,Involuntary,Continue move everything.,Production       ,Wireline Construction,09-06-2000,MA,Operator,Female,26521,White,Widowed,Fully Meets,4
05-Sep-18,07-May-26,Area Sales Manager,WBL,Active,Full-Time,Zone A,Part-Time,Unk,Before room than city she.,Sales,Billable Consultants,04-03-1968,NY,Laborer,Male,6272,White,Widowed,Fully Meets,1
11-Jan-20,03-Mar-19,Software Engineering Manager,WBL,Future Start,Contract,Zone C,Part-Time,Voluntary,Baby still now positive traditional head while.,Sales,Splicing,08-07-1984,PA,Supervisor,Female,4210,Asian,Widowed,Fully Meets,3
09-Jul-23,06-Oct-21,Production Technician I,NEL,Future Start,Part-Time,Zone C,Temporary,Voluntary,Strategy word southern.,Production       ,General - Con,28-01-1997,MA,Foreman,Male,77408,Asian,Widowed,Fully Meets,3
14-Oct-20,05-Feb-21,Sr. DBA,SVG,Future Start,Contract,Zone B,Temporary,Voluntary,Amount particular answer show.,Production       ,Field Operations,21-11-1995,MA,Laborer,Female,79627,Black,Single,Fully Meets,2
06-Jun-21,21-Nov-20,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Retirement,Catch issue water night recognize mention.,Production       ,Field Operations,27-02-1966,MA,Generalist,Female,96567,Hispanic,Divorced,Fully Meets,4
01-May-22,17-Jun-23,Production Technician I,SVG,Active,Contract,Zone A,Part-Time,Involuntary,Why development even.,Production       ,General - Con,17-10-1988,MA,Laborer,Female,21868,Other,Divorced,Fully Meets,3
29-Apr-20,15-Mar-21,Production Technician I,TNS,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Year color woman become year scene very.,Production       ,Field Operations,25-08-1958,MA,Specialist,Male,28219,Other,Married,Needs Improvement,4
20-Jun-21,01-Jul-23,Sr. DBA,BPC,Future Start,Contract,Zone C,Temporary,Voluntary,Onto site natural situation wear.,Production       ,Yard (Material Handling),08-01-1970,MA,Assistant,Female,46385,Other,Widowed,Fully Meets,2
12-Aug-18,06-Mar-20,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Resignation,In read day your stay she.,Production       ,Engineers,04-05-1946,MA,Laborer,Female,57971,Asian,Married,Exceeds,3
07-Feb-22,11-Feb-22,Production Technician I,MSC,Active,Contract,Zone A,Full-Time,Voluntary,Risk management money field.,Production       ,General - Sga,12-05-1996,MA,Accounting,Female,53522,Asian,Married,Fully Meets,4
27-Jul-19,26-Apr-23,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Involuntary,Popular west moment natural step activity.,Sales,Sales & Marketing,09-11-1992,PA,Lineman,Female,17076,Black,Single,Fully Meets,5
10-May-23,09-Dec-25,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Unk,Hold parent PM claim star seek.,Production       ,Field Operations,08-10-1947,MA,Foreman,Male,61759,White,Divorced,Fully Meets,2
12-Nov-21,20-Apr-27,Production Technician I,MSC,Active,Part-Time,Zone C,Part-Time,Unk,Half nice continue serious move lay itself.,Production       ,Field Operations,28-05-1974,MA,Laborer,Male,19290,Hispanic,Divorced,Fully Meets,1
20-Jun-23,17-Dec-20,IT Director,TNS,Active,Contract,Zone C,Temporary,Involuntary,Today situation minute figure friend opportunity.,Executive Office,Field Operations,25-12-1964,MA,Laborer,Male,31721,White,Divorced,Fully Meets,3
06-Apr-22,10-Apr-20,Network Engineer,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,Future where and.,Admin Offices,Aerial,17-10-1973,MA,Vp,Male,48383,Black,Divorced,Fully Meets,2
03-Nov-19,29-Nov-28,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Unk,Manage expert such rate stand.,Production       ,General - Con,05-02-1956,MA,Laborer,Male,69993,Black,Widowed,Fully Meets,5
25-Dec-21,16-May-20,Area Sales Manager,SVG,Active,Contract,Zone B,Full-Time,Involuntary,Little imagine career he produce program.,Sales,Underground,01-07-1947,IN,Controller,Female,34952,Hispanic,Married,Fully Meets,4
11-Apr-22,24-Apr-25,Area Sales Manager,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Today situation minute figure friend opportunity.,Sales,General - Con,02-10-1967,MA,Laborer,Male,3623,Other,Widowed,Fully Meets,2
25-Apr-19,26-Dec-22,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Resignation,Fight look song material year happen.,Production       ,General - Sga,10-12-1954,MA,Vp,Male,12847,Asian,Widowed,Exceeds,3
18-Feb-23,13-Oct-24,Software Engineer,MSC,Active,Full-Time,Zone B,Temporary,Unk,Summer might develop TV magazine down.,IT/IS,General - Con,19-11-1949,MA,Foreman,Male,70394,White,Divorced,Fully Meets,1
22-Aug-21,26-Dec-24,Network Engineer,PL,Active,Part-Time,Zone A,Part-Time,Unk,Half nice continue serious move lay itself.,Software Engineering,General - Con,08-05-1996,MA,Foreman,Male,46793,White,Single,Fully Meets,3
11-Dec-22,10-Feb-22,Production Technician I,BPC,Active,Contract,Zone B,Full-Time,Retirement,Design and respond dog true knowledge.,Production       ,Engineers,05-01-1958,MA,Supervisor,Male,87608,Black,Divorced,Fully Meets,3
08-Dec-21,30-Nov-23,Production Technician I,PYZ,Active,Full-Time,Zone B,Temporary,Retirement,Space long most area product drug tree.,Production       ,Underground,06-06-1945,MA,Safety,Male,46939,Black,Divorced,Fully Meets,3
01-Mar-19,14-Jul-20,Sales Manager,PYZ,Leave of Absence,Contract,Zone B,Temporary,Involuntary,Begin mind time similar night travel.,Executive Office,Billable Consultants,21-12-1941,MA,Laborer,Female,17375,Black,Widowed,Exceeds,3
29-Sep-22,11-Feb-20,IT Manager - DB,WBL,Active,Contract,Zone B,Part-Time,Involuntary,Teach yard style bed relate seat.,Executive Office,Executive,23-12-1995,MA,Generalist,Male,48107,White,Married,Fully Meets,1
25-Sep-20,20-Jan-23,Production Technician I,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Per record feeling bed tax education.,Production       ,Field Operations,07-03-1971,MA,Laborer,Male,57631,White,Widowed,Fully Meets,2
31-May-23,25-Aug-29,Data Analyst,MSC,Active,Part-Time,Zone B,Temporary,Unk,Question kitchen gun find four wall heavy.,Admin Offices,General - Con,16-04-1953,MA,Program Manager,Male,29881,White,Widowed,Fully Meets,3
06-Aug-19,12-Jan-23,Area Sales Manager,TNS,Active,Full-Time,Zone C,Temporary,Voluntary,Fund nor half early miss follow.,Sales,Field Operations,16-06-1986,CA,Project Controls,Male,89145,Black,Widowed,Fully Meets,4
30-Aug-20,23-Dec-27,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,Per record feeling bed tax education.,Production       ,Project Management - Con,14-06-1951,MA,Executive Assistant,Male,46161,Black,Widowed,Needs Improvement,3
26-Feb-19,16-Jul-26,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Unk,Keep many else little argue full the.,Production       ,Aerial,18-06-1968,MA,Supervisor,Female,86802,Asian,Single,Fully Meets,5
22-Mar-21,05-Mar-21,Production Technician I,MSC,Active,Contract,Zone C,Part-Time,Resignation,Chance ever laugh sign indicate.,Production       ,General - Con,17-02-1952,MA,Foreman,Male,28707,White,Widowed,Fully Meets,4
20-Nov-18,05-Sep-20,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Retirement,West run alone address week wear.,Production       ,Fielders,21-08-1966,MA,Administrator,Female,20623,Other,Widowed,Exceeds,5
06-Sep-20,27-Nov-29,Production Technician I,PYZ,Active,Contract,Zone A,Part-Time,Unk,Fast glass machine compare after check.,Production       ,Project Management - Con,29-07-1971,MA,Lineman,Female,19180,Hispanic,Single,Fully Meets,3
30-Nov-18,31-Dec-24,Database Administrator,TNS,Active,Part-Time,Zone B,Full-Time,Unk,Night office challenge several many.,Software Engineering,Field Operations,22-05-1975,CA,Foreman,Female,40699,Hispanic,Widowed,PIP,3
16-Feb-21,15-Jan-25,Director of Sales,SVG,Active,Contract,Zone A,Temporary,Unk,Foreign truth concern break ground.,Production       ,Finance & Accounting,22-10-1953,MA,Specialist,Female,19748,Other,Single,Fully Meets,1
