StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
04-Aug-19,,Production Technician I,CCDR,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,21-06-1942,MA,Technician,Female,10504,Black,Single,Needs Improvement,3
24-Apr-21,,Production Technician II,PL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,17-03-1983,MA,Technician,Male,2458,Hispanic,Widowed,Fully Meets,5
01-Nov-22,,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Fielders,30-08-1990,MA,Engineer,Female,86281,Hispanic,Married,PIP,4
14-Dec-18,,Production Manager,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Finance & Accounting,25-12-1975,MA,Administrative,Female,87401,Black,Widowed,Fully Meets,1
05-May-20,25-Jul-23,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Voluntary,History follow budget forget instead mind.,Production       ,Engineers,26-12-1947,MA,Engineer,Female,36015,White,Married,Fully Meets,3
06-Jul-23,,IT Support,NEL,Active,Contract,Zone C,Full-Time,Unk,,IT/IS,Field Operations,07-10-1944,MA,Tower Hand,Female,42410,Asian,Divorced,Fully Meets,3
18-Jul-20,20-Apr-21,Production Technician I,CCDR,Leave of Absence,Contract,Zone A,Temporary,Retirement,Stock true summer together social.,Production       ,Field Operations,12-10-1955,MA,Engineer,Male,25813,Black,Married,Fully Meets,4
06-Jan-20,24-Dec-20,Production Technician I,EW,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Question kitchen gun find four wall heavy.,Production       ,General - Con,30-12-1946,MA,Foreman,Female,1701,Other,Divorced,Fully Meets,3
25-Dec-18,,Administrative Assistant,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Admin Offices,Wireline Construction,06-09-1983,MA,Billing,Female,2170,White,Widowed,Fully Meets,3
23-Apr-23,,Area Sales Manager,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,27-09-1956,ME,Engineer,Male,4063,White,Single,Fully Meets,4
28-Apr-20,01-Dec-22,IT Manager - Support,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Type three hear court street sport key.,IT/IS,Executive,15-01-1974,MA,Ceo,Male,42997,Hispanic,Divorced,Fully Meets,1
10-Sep-21,19-Jul-22,Production Technician II,EW,Active,Part-Time,Zone B,Temporary,Resignation,Strategy word southern.,Production       ,Field Operations,25-11-1982,MA,Laborer,Female,5480,Asian,Single,Needs Improvement,3
23-Apr-20,07-Jan-22,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Voluntary,Them security hit decide.,Production       ,General - Sga,06-04-1962,MA,Vp,Male,2451,Hispanic,Widowed,Fully Meets,3
12-May-22,,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,28-01-1991,MA,Laborer,Female,47570,White,Divorced,Fully Meets,3
27-Sep-21,,Director of Operations,MSC,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,General - Con,21-07-1954,MA,Laborer,Male,5891,Other,Widowed,Fully Meets,4
26-May-21,,Production Technician I,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,04-09-1993,MA,Technician,Female,53521,White,Single,Exceeds,3
05-Jul-20,,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Technology / It,28-06-1957,MA,Administrator,Female,94333,White,Widowed,Fully Meets,2
26-Jul-21,04-May-22,Area Sales Manager,EW,Future Start,Contract,Zone B,Full-Time,Resignation,Inside week also so.,Sales,Field Operations,11-11-1999,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2
05-Feb-21,,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Engineers,24-02-1975,MA,Engineer,Male,65852,Black,Widowed,Fully Meets,3
20-Jan-23,,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Splicing,18-01-2001,MA,Splicer,Male,27010,White,Widowed,Fully Meets,3
11-Jul-22,,Sr. DBA,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,IT/IS,General - Con,18-06-1952,MA,Foreman,Female,43953,Asian,Widowed,Fully Meets,3
20-Nov-21,17-Mar-23,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Voluntary,Matter fight attention this strategy.,Sales,Catv,10-01-1957,AZ,Supervisor,Male,16470,Asian,Divorced,Fully Meets,2
06-Feb-20,,Data Analyst ,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Engineers,30-10-1996,MA,Program Manager,Female,91289,White,Single,Fully Meets,4
02-Jun-20,25-Jan-22,Production Technician I,NEL,Active,Full-Time,Zone C,Full-Time,Voluntary,Stage necessary although they.,Production       ,Project Management - Con,31-05-1978,MA,Engineer,Male,76770,Black,Married,Fully Meets,1
01-Oct-21,,Production Technician II,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,31-08-1990,MA,Groundman,Female,40722,Other,Single,Fully Meets,5
17-Jan-20,,Area Sales Manager,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,03-04-1949,CT,Driver,Male,6050,Black,Married,Fully Meets,3
19-Aug-18,,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,General - Con,08-07-1992,NY,Foreman,Male,42080,Other,Married,Fully Meets,1
13-May-20,,Software Engineer,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,,Software Engineering,Engineers,19-11-1974,MA,Engineer,Male,36398,Asian,Single,Fully Meets,3
08-Mar-20,,Production Technician II,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,19-10-1976,MA,Operator,Male,80948,Asian,Married,Exceeds,3
17-Dec-18,03-Sep-22,Production Technician I,BPC,Active,Contract,Zone A,Temporary,Voluntary,Air for charge until want drug seek.,Production       ,Aerial,03-02-1969,MA,Laborer,Male,50864,Black,Divorced,Fully Meets,3
22-Jun-21,26-Jul-22,Production Technician II,PYZ,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Cost high must body defense population.,Production       ,Field Operations,10-06-1962,MA,Technician,Female,65379,Black,Divorced,Fully Meets,3
10-Nov-18,,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,20-05-1970,MA,Administrator,Male,59153,Other,Divorced,Exceeds,5
21-Sep-18,22-Jun-23,Database Administrator,WBL,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Professor now audience lay box.,IT/IS,Field Operations,22-05-1973,TX,Laborer,Female,50856,Hispanic,Single,Exceeds,3
21-Aug-22,20-Jan-23,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Retirement,A discussion quite mission.,Production       ,Shop (Fleet),15-10-1961,MA,Shop,Female,74813,Hispanic,Single,Exceeds,3
13-Jun-19,12-Jan-23,Software Engineer,NEL,Active,Part-Time,Zone C,Temporary,Retirement,Exactly vote including easy.,Software Engineering,General - Con,01-03-1987,MA,Model Assistant,Female,2132,Other,Single,Fully Meets,3
24-Aug-18,22-Mar-21,Production Technician II,EW,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Themselves specific seem want seek hospital.,Production       ,Field Operations,09-03-1951,MA,Tower Hand,Female,80870,Asian,Divorced,Fully Meets,3
28-Sep-18,25-Apr-21,Production Technician I,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Control store point.,Production       ,Field Operations,14-11-1943,MA,Ceo,Male,5254,Black,Widowed,Fully Meets,3
30-May-20,,Production Technician I,WBL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General - Con,13-09-1950,MA,Locator,Male,13394,Black,Married,Fully Meets,2
06-Sep-19,,Production Technician I,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,16-03-1961,MA,Groundman,Male,2062,Hispanic,Divorced,Fully Meets,2
04-Jan-19,,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Splicing,17-08-1967,MA,Lineman,Male,2451,White,Single,Exceeds,3
20-Jul-19,,Software Engineer,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Software Engineering,General - Con,04-12-1957,MA,Laborer,Male,34504,White,Married,Fully Meets,2
14-Jan-22,,IT Director,PL,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Engineers,09-09-1957,MA,Engineer,Male,28525,White,Single,Fully Meets,1
01-Dec-19,,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,14-06-1951,MA,Flagger,Female,2109,Other,Married,Fully Meets,5
10-Oct-18,02-May-22,Production Manager,EW,Active,Part-Time,Zone C,Temporary,Involuntary,Body move possible play. Relate husband Mrs.,Production       ,Project Management - Con,06-08-1971,MA,Supervisor,Female,6536,Other,Married,Fully Meets,4
30-Nov-19,,Sales Manager,MSC,Active,Contract,Zone A,Part-Time,Unk,,Sales,Field Operations,04-04-1950,PA,Technician,Female,63764,Hispanic,Divorced,Fully Meets,3
24-Aug-21,,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,12-02-1960,MA,Technician,Male,20814,Other,Widowed,Fully Meets,3
19-Feb-20,,Area Sales Manager,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Splicing,04-01-1942,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4
08-Dec-19,,Area Sales Manager,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,27-11-1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
12-Sep-18,11-Jul-20,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Involuntary,Despite expect democratic then affect toward.,Production       ,Underground,08-10-1991,MA,Labor,Female,19006,Other,Divorced,Exceeds,1
02-Jan-21,,Production Technician II,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management - Con,05-04-1970,MA,Project Manager,Female,53999,Asian,Married,Exceeds,3
23-Sep-22,25-Jan-23,Area Sales Manager,TNS,Active,Full-Time,Zone B,Full-Time,Retirement,Join difference order size occur entire sell.,Sales,General - Con,30-12-1947,TN,Foreman,Male,90224,White,Widowed,Fully Meets,2
17-Mar-23,12-Jun-23,Network Engineer,TNS,Active,Part-Time,Zone C,Part-Time,Involuntary,Stand cut knowledge staff course than class.,Executive Office,Wireline Construction,17-05-1994,MA,Groundman,Male,57170,Other,Divorced,PIP,3
07-Dec-19,02-Sep-20,Production Technician II,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Value health model day production identify.,Production       ,Field Operations,07-11-1962,MA,Foreman,Male,16157,Other,Divorced,PIP,3
16-Feb-22,,Production Technician II,MSC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Sga,13-12-1995,MA,Manager,Female,41487,Black,Single,Fully Meets,3
12-Jun-23,06-Jul-23,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Buy become improve guess business know.,Sales,Fielders,20-06-1945,MA,Engineer,Male,95774,Asian,Divorced,Needs Improvement,2
16-Oct-22,,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Eng,05-06-1943,MA,Manager,Male,46694,Hispanic,Widowed,Fully Meets,3
15-Apr-20,13-May-22,IT Support,NEL,Active,Full-Time,Zone C,Temporary,Involuntary,Development operation wrong law room.,IT/IS,Executive,03-01-1979,MA,Vp,Female,80168,Asian,Widowed,Fully Meets,3
15-Sep-20,06-Jan-22,Sr. Network Engineer,WBL,Active,Part-Time,Zone A,Temporary,Involuntary,Will message south game.,IT/IS,Field Operations,04-03-1946,MA,Supervisor,Male,48891,White,Single,Fully Meets,3
17-Nov-18,20-Dec-20,Production Manager,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Production major type value live movie.,Production       ,General - Con,25-04-1948,MA,Technician,Male,69480,White,Single,Fully Meets,2
14-Sep-18,,Enterprise Architect,SVG,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Operations,07-03-1950,CT,Laborer,Female,16260,Hispanic,Divorced,Needs Improvement,3
08-Mar-23,15-Mar-23,Software Engineer,WBL,Active,Contract,Zone A,Part-Time,Voluntary,Some make teach quite range seem conference.,Software Engineering,Field Operations,23-11-1973,MA,Foreman,Female,2176,White,Married,Fully Meets,3
13-Dec-18,,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,07-05-1958,MA,Technician,Female,71638,Other,Divorced,Fully Meets,1
24-Sep-19,,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,16-12-1967,MA,Foreman,Female,92307,White,Divorced,Fully Meets,2
11-Jan-23,,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,12-09-1998,MA,Laborer,Male,79678,White,Widowed,Fully Meets,4
07-Mar-21,31-Aug-21,Sr. Network Engineer,BPC,Leave of Absence,Contract,Zone B,Part-Time,Resignation,Issue teacher page true relate. Fight out learn.,IT/IS,Engineers,22-06-1943,CT,Engineer,Female,88656,Other,Divorced,Fully Meets,3
17-Apr-21,18-Mar-22,Production Technician II,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Wireless,26-04-1983,MA,Foreman,Female,74469,White,Widowed,Fully Meets,5
10-May-23,14-May-23,Production Manager,WBL,Active,Full-Time,Zone C,Full-Time,Voluntary,Camera four star growth design then.,Production       ,Field Operations,21-08-1951,MA,Technician,Female,1269,Black,Divorced,Fully Meets,2
02-Aug-21,29-Sep-22,Sr. DBA,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,Lead throw others.,IT/IS,Project Management - Eng,07-09-1964,MA,Planner,Female,96097,Hispanic,Widowed,PIP,3
09-Apr-20,06-May-23,Area Sales Manager,NEL,Active,Contract,Zone A,Full-Time,Involuntary,Medical message face development moment because.,Sales,Fielders,23-07-1999,AZ,Engineer,Male,3413,Asian,Married,Fully Meets,1
11-Sep-21,,Production Technician I,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,10-05-1968,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4
05-Dec-19,17-Feb-23,Area Sales Manager,CCDR,Active,Contract,Zone A,Full-Time,Resignation,Degree wish science when thing week old.,Sales,Finance & Accounting,06-11-1951,KY,Controller,Female,40220,White,Divorced,Fully Meets,3
15-May-20,,Production Technician I,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,01-02-1957,MA,Administration,Female,35973,Hispanic,Single,Fully Meets,3
12-Jul-21,17-Aug-21,Production Technician II,WBL,Active,Contract,Zone A,Temporary,Voluntary,Decide statement future ball.,Production       ,Project Management - Con,01-01-1964,MA,Supervisor,Female,10137,Hispanic,Divorced,Fully Meets,4
12-Jan-22,11-Nov-22,Accountant I,TNS,Active,Contract,Zone A,Part-Time,Resignation,Account Republican reduce right.,Admin Offices,Field Operations,20-04-1986,MA,Laborer,Male,20630,Other,Divorced,Exceeds,3
19-Mar-19,,CIO,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Wireline Construction,10-03-1964,TX,Groundman,Male,87451,White,Single,Fully Meets,3
18-Dec-18,,Production Technician II,BPC,Active,Contract,Zone C,Temporary,Unk,,Production       ,People Services,07-07-1980,MA,Manager,Male,41572,Hispanic,Widowed,Fully Meets,3
28-May-21,,Sr. Network Engineer,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Splicing,29-07-1950,CT,Splicer,Male,68952,White,Widowed,Fully Meets,3
01-Apr-23,,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,27-03-1946,MA,Driver,Male,84202,Other,Divorced,Fully Meets,3
03-Nov-22,09-Feb-23,Senior BI Developer,BPC,Active,Contract,Zone A,Part-Time,Resignation,Where forward evening huge cost share eat.,Admin Offices,Engineers,07-11-1950,MA,Engineer,Female,27418,Other,Widowed,Fully Meets,3
14-Apr-19,,Production Technician I,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Project Management - Con,31-10-1941,MA,Manager,Female,10062,Other,Divorced,Fully Meets,3
28-Apr-21,22-Mar-22,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Full-Time,Voluntary,Politics suggest company trade treat region.,Sales,Aerial,20-07-1975,AZ,Groundman,Male,23897,Asian,Married,Fully Meets,2
06-May-22,26-Sep-22,IT Support,BPC,Active,Contract,Zone B,Full-Time,Involuntary,Here employee minute officer southern.,IT/IS,Field Operations,16-06-1991,MA,Administrator,Female,11294,White,Widowed,Fully Meets,3
05-Sep-18,27-Jan-23,Data Analyst,EW,Active,Contract,Zone C,Full-Time,Retirement,Recently five outside class term.,IT/IS,Finance & Accounting,21-10-1959,MA,Controller,Female,15258,White,Widowed,Fully Meets,2
19-Mar-20,,Production Manager,MSC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,People Services,17-03-1947,MA,Support,Female,35033,Other,Single,Fully Meets,3
09-Aug-19,,Area Sales Manager,EW,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Shop (Fleet),27-10-1959,TN,Mechanic,Male,33045,Asian,Divorced,Fully Meets,4
05-Oct-21,18-Jun-22,Production Technician I,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Particular network available hospital.,Production       ,Field Operations,23-12-1998,MA,Technician,Male,9454,Other,Single,Fully Meets,3
24-Jan-21,07-May-23,Production Technician I,NEL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Catch issue water night recognize mention.,Production       ,General - Con,20-09-1981,MA,Foreman,Male,65845,Asian,Married,Fully Meets,3
21-Jun-21,,Area Sales Manager,WBL,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Engineers,16-03-1945,AZ,Engineer,Male,88522,White,Single,Fully Meets,2
04-Mar-21,06-Dec-21,IT Manager - Infra,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Office little different tax down top.,IT/IS,Project Management - Con,17-01-1972,CT,Purchasing,Male,55252,Hispanic,Widowed,Fully Meets,2
20-May-19,30-Mar-21,Production Technician II,SVG,Active,Contract,Zone A,Part-Time,Involuntary,Create who sound worry ground.,Production       ,General - Con,25-02-1950,MA,Laborer,Female,74114,White,Divorced,Fully Meets,3
14-Jun-22,,CIO,EW,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Wireline Construction,23-09-1960,MA,Foreman,Female,2067,Other,Widowed,Fully Meets,2
17-Nov-22,08-Feb-23,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Less boy reflect quickly health respond million.,Production       ,Field Operations,10-04-1959,MA,Laborer,Male,72285,Other,Married,Fully Meets,4
04-Jul-19,,BI Developer,NEL,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Wireline Construction,21-01-1981,MA,Clerk,Male,71994,Asian,Single,Fully Meets,3
11-Oct-22,,Production Manager,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,16-07-1994,MA,Lineman,Female,43601,Black,Widowed,Fully Meets,2
04-Jul-20,,IT Manager - Support,BPC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Executive,18-02-1942,MA,Vp,Female,43748,Asian,Widowed,Exceeds,2
12-Apr-20,,Production Technician II,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,31-03-1950,MA,Technician,Female,14044,White,Divorced,Fully Meets,2
02-Mar-21,,Production Technician II,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireline Construction,25-12-1962,MA,Laborer,Male,3624,Hispanic,Widowed,Fully Meets,5
04-Mar-23,,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,02-09-1966,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
05-Nov-22,,IT Support,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Field Operations,23-05-1998,MA,Tower Hand,Male,97413,Black,Married,Fully Meets,3
09-Jun-21,13-Jan-22,Production Technician I,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Without production religious.,Production       ,Field Operations,09-02-1975,MA,Driver,Female,88306,Other,Widowed,Needs Improvement,3
11-Dec-18,02-Jun-22,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,02-02-1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4
22-Oct-18,13-Mar-19,Area Sales Manager,EW,Active,Contract,Zone B,Temporary,Involuntary,Establish hotel up value property.,IT/IS,Field Operations,05-05-1994,MA,Laborer,Female,94379,Black,Widowed,Fully Meets,3
04-Mar-22,,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Wireline Construction,18-09-1974,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3
24-Sep-22,24-Oct-22,Production Technician I,CCDR,Active,Contract,Zone C,Full-Time,Involuntary,Realize work series fact weight contain.,Production       ,Field Operations,03-10-1945,MA,Foreman,Male,37983,Asian,Married,Fully Meets,3
10-Dec-18,,Area Sales Manager,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Sga,06-10-1991,MA,Assistant,Male,2330,Hispanic,Widowed,Fully Meets,4
10-Dec-19,,Production Manager,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,24-06-1983,MA,Engineer,Male,8880,Black,Divorced,Fully Meets,1
23-Aug-21,,Production Technician I,SVG,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,25-04-1959,MA,Administration,Male,52819,Black,Widowed,Fully Meets,3
25-Nov-19,,Production Technician II,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,15-12-1962,MA,Laborer,Female,74549,White,Single,Fully Meets,5
07-Mar-19,31-May-21,Area Sales Manager,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Buy house certain wrong research chair.,Sales,Wireline Construction,11-12-1965,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4
06-Jul-22,12-Aug-22,Production Technician I,BPC,Active,Part-Time,Zone A,Part-Time,Retirement,Read PM learn third clearly film news.,Production       ,Technology / It,28-01-1945,MA,Technician,Male,29435,Black,Married,Fully Meets,2
13-Mar-19,07-Apr-21,Shared Services Manager,NEL,Active,Contract,Zone C,Full-Time,Resignation,Wind commercial in ahead will realize.,Software Engineering,Project Management - Con,25-07-1947,MA,Project Manager,Female,43336,Hispanic,Divorced,Fully Meets,3
07-Apr-23,,Production Technician II,WBL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,28-11-1941,MA,Engineer,Female,2176,Hispanic,Divorced,Fully Meets,3
29-Aug-18,,Production Technician I,BPC,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Yard (Material Handling),29-11-1993,MA,Associate,Male,35858,Black,Divorced,Fully Meets,3
01-Nov-18,29-Apr-21,Production Technician II,BPC,Voluntarily Terminated,Contract,Zone B,Part-Time,Involuntary,Third cost above management anything.,Production       ,Finance & Accounting,06-12-1978,MA,Manager,Male,2472,Hispanic,Single,Exceeds,3
15-Dec-21,06-Apr-22,Production Technician I,CCDR,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Black truth campaign player child control firm.,Production       ,Shop (Fleet),08-09-1974,MA,Warehouse,Male,57006,Hispanic,Married,Fully Meets,2
21-Sep-21,,Production Technician I,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Shop (Fleet),04-06-1970,MA,Mechanic,Female,90974,Black,Divorced,Fully Meets,1
13-Oct-20,,IT Manager - Infra,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Wireline Construction,14-01-1999,CT,Groundman,Female,8958,Asian,Divorced,Exceeds,4
04-May-19,03-Aug-21,Production Technician I,SVG,Future Start,Contract,Zone B,Full-Time,Involuntary,Matter man skill produce poor.,Production       ,Wireline Construction,19-09-1951,MA,Manager,Female,42113,Asian,Divorced,Exceeds,3
06-Apr-20,,Production Technician I,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,22-03-1960,MA,Clerk,Female,46828,Hispanic,Widowed,Fully Meets,3
19-Sep-19,14-Apr-20,Production Technician I,CCDR,Future Start,Contract,Zone C,Full-Time,Retirement,Official growth onto speech after truth.,Production       ,Field Operations,08-01-1966,MA,Runner,Female,8655,Hispanic,Divorced,Fully Meets,3
14-Jul-21,,President & CEO,SVG,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Sga,19-12-1973,MA,Recruiter,Male,94258,Hispanic,Married,Fully Meets,2
